Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
ontometrics_slack-youtrack,com.ontometrics.integrations.configuration,SlackInstanceTest,testPost,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
ontometrics_slack-youtrack,com.ontometrics.integrations.configuration,SlackInstanceTest,testThatWeCanPostASessionThatContainsAComment,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
ontometrics_slack-youtrack,com.ontometrics.integrations.configuration,SlackInstanceTest,testGetUsers,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
ontometrics_slack-youtrack,com.ontometrics.integrations.configuration,SlackInstanceTest,testGetUsers,Empty test,The tool detected the smell in this test method because the test is empty.
ontometrics_slack-youtrack,com.ontometrics.integrations.configuration,SlackInstanceTest,testThatDeletedCommentsAreNotPosted,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
ontometrics_slack-youtrack,com.ontometrics.integrations.events,IssueEditSessionTest,canBuildSession,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
ontometrics_slack-youtrack,ontometrics.jobs,EventListenerImplTest,testThatAllNewEditsAreFetched,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
ontometrics_slack-youtrack,ontometrics.jobs,EventListenerImplTest,testThatAllNewEditsAreFetched,Empty test,The tool detected the smell in this test method because the test is empty.
ontometrics_slack-youtrack,ontometrics.integrations.sources,ChannelMapperFactoryTest,canCreateMapperFromConfiguration,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
ontometrics_slack-youtrack,ontometrics.integrations.sources,ChannelMapperFactoryTest,testThatMapperCreatedFromDefaultAppProperties,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
ontometrics_slack-youtrack,ontometrics.test.util,ExtractorUtilTests,canExtractChangesAsNestedOperations,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
ontometrics_slack-youtrack,ontometrics.test.util,ExtractorUtilTests,canExtractXSITypeFromElement,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
ontometrics_slack-youtrack,ontometrics.test.util,ExtractorUtilTests,canExtractXSITypeFromElement,Empty test,The tool detected the smell in this test method because the test is empty.
