Project Name,Package Name,Architecture Smell,Cause of the Smell
webdriverextensions_webdriverextensions,com.github.webdriverextensions.junitrunner,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NoDesiredCapabilities]; [WebDriverRunner; DisabledBrowserTest]; [WebDriverRunner.WebDriverFrameworkMethod]; [WebDriverRunner.TestMethodContext]; [WebDriverRunner.BrowserConfiguration]; [WebDriverRunner.BrowserNotSupported]; [RemoteWebDriverRunnerTest]; [StartChromeMaximized]; [WebDriverRunnerImplicitlyWaitTest]; [WebDriverRunnerTest]; [IgnoreBrowserTest]; [InheritedRunnerTest; InheritedRunner]. LCC (Lack of Component Cohesion) = 0.86
webdriverextensions_webdriverextensions,com.github.webdriverextensions.internal,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.webdriverextensions.internal; com.github.webdriverextensions
webdriverextensions_webdriverextensions,com.github.webdriverextensions.internal,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ReflectionUtils; WebDriverExtensionAnnotations; WebDriverExtensionElementLocator]; [WebComponentList; WebComponentFactory; DefaultWebComponentFactory; DefaultWebComponentListFactory; WebComponentListFactory]; [WebDriverExtensionElementLocatorFactory]; [BotUtils]; [ObjectPool]; [ObjectPool.ClassGeneric]; [WebDriverExtensionException]; [ExperimentalBot]; [Openable]; [ExperimentalBotTest]. LCC (Lack of Component Cohesion) = 0.63
webdriverextensions_webdriverextensions,com.github.webdriverextensions.internal.utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [InstanceUtils]; [PropertyUtils; StringUtils; NumberUtils]; [OsUtils]; [FileUtils]; [WebDriverUtils; WebDriverUtilsTest]. LCC (Lack of Component Cohesion) = 0.63
webdriverextensions_webdriverextensions,com.github.webdriverextensions,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.webdriverextensions; com.github.webdriverextensions.internal
webdriverextensions_webdriverextensions,com.github.webdriverextensions,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.github.webdriverextensions.internal
webdriverextensions_webdriverextensions,com.github.webdriverextensions,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [WebRepository; WebDriverExtensionsContext; Bot; WebPage; BotTest; ObjectPoolTest.Page; ObjectPoolTest.PageWithTypeParameters; BotSauceLabsTest; WebPageTest; WebDriverExtensionsFieldDecoratorMultipleGenericsTest; WebDriverExtensionsFieldDecoratorGenericsTest; WebDriverExtensionsFieldDecoratorGenericsTest.PageWithTypeParameter; WebDriverExtensionsFieldDecoratorGenericsTest.RepositoryWithTypeParameter; WebDriverExtensionFieldDecoratorTest; WebSite]; [WebDriverExtensionFieldDecorator; WebComponent; ObjectPoolTest.TypeArgument; WebDriverExtensionsFieldDecoratorMultipleGenericsTest.ClassWithTypeParameter; WebDriverExtensionsFieldDecoratorGenericsTest.ClassWithTypeParameter]; [WebDriverProperties]; [WebDriverExtensionsProperties]; [ObjectPoolTest]; [ObjectPoolTest.TypeArgument2]; [EmptyTest]; [WebDriverExtensionsFieldDecoratorMultipleGenericsTest.FirstTypeArgument]; [WebDriverExtensionsFieldDecoratorMultipleGenericsTest.SecondTypeArgument]; [WebDriverExtensionsFieldDecoratorGenericsTest.TypeArgument]; [WebDriverExtensionsFieldDecoratorGenericsTest.TypeArgument2]; [WebDriverExtensionsFieldDecoratorGenericsTest.TypeArgument3]. LCC (Lack of Component Cohesion) = 0.4
webdriverextensions_webdriverextensions,com.github.webdriverextensions.model,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.webdriverextensions.model; com.github.webdriverextensions.model.pages
webdriverextensions_webdriverextensions,com.github.webdriverextensions.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.github.webdriverextensions.model.pages
webdriverextensions_webdriverextensions,com.github.webdriverextensions.model.components,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [UserRow]; [UserTableSearchContext]; [WebComponentExtended]; [Parent]; [MenuButtonGroup]; [UserTable]; [UserTable.Row]; [ScrollTo]; [Body; Menu]. LCC (Lack of Component Cohesion) = 0.9
webdriverextensions_webdriverextensions,com.github.webdriverextensions.model.pages,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.webdriverextensions.model.pages; com.github.webdriverextensions.model
