Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
embulk_embulk,org.embulk.spi,Buffer.Holder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: IMPL_CLASS; CONSTRUCTOR
embulk_embulk,org.embulk.spi,Buffer.Holder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
embulk_embulk,org.embulk.spi,SchemaConfigException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
embulk_embulk,org.embulk.spi,PageBuilder,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
embulk_embulk,org.embulk.spi,PageBuilder.Holder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: IMPL_CLASS; CONSTRUCTOR
embulk_embulk,org.embulk.spi,PageBuilder.Holder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
embulk_embulk,org.embulk.spi,DataException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
embulk_embulk,org.embulk.spi,ColumnVisitor,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Column; ColumnVisitor
embulk_embulk,org.embulk.spi,TransactionalFileOutput,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: nextFile
embulk_embulk,org.embulk.spi,TransactionalPageOutput,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: add
embulk_embulk,org.embulk.spi,TransactionalFileInput,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: nextFile
embulk_embulk,org.embulk.spi,PageReader,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
