Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
embulk_embulk,org.embulk.spi,TestFileInputInputStream,testRandomReadWrite,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
embulk_embulk,org.embulk.spi,TestFileInputRunner,testMockParserIteration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
embulk_embulk,org.embulk.spi,TestFileInputRunner,testTransactionAborted,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
embulk_embulk,org.embulk.spi,TestSchema,testSerialization,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 16
embulk_embulk,org.embulk.spi,TestSchema,testEmpty,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
embulk_embulk,org.embulk.spi,TestSchema,testOne,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 17
embulk_embulk,org.embulk.spi,TestInputStreamFileInput,testSingleProvider,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
embulk_embulk,org.embulk.spi,TestInputStreamFileInput,testMultipleProvider,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
embulk_embulk,org.embulk.spi,TestInputStreamFileInput,testEmptyStream,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
embulk_embulk,org.embulk.spi,TestInputStreamFileInput,testProviderOpenNextException,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
embulk_embulk,org.embulk.spi,TestInputStreamFileInput,testProviderCloseException,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
embulk_embulk,org.embulk.spi,TestInputStreamFileInput,testInputStreamReadException,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
embulk_embulk,org.embulk.spi,TestBufferImpl,testEquals,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
embulk_embulk,org.embulk.spi,TestColumnMapping,testSerialization,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
embulk_embulk,org.embulk.spi,TestColumnMapping,testNormal,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
embulk_embulk,org.embulk.spi,TestColumnMapping,testStringIndex,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
embulk_embulk,org.embulk.spi,TestColumnMapping,testDoubleIndex1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
embulk_embulk,org.embulk.spi,TestColumnMapping,testDoubleIndex2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
embulk_embulk,org.embulk.spi,TestColumnMapping,testDoubleStringIndex,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
