Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
internet-research-network_breeze,eu.icolumbo.breeze.connect,SpringRPCRequestTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: eu.icolumbo.breeze.connect.SpringRPCRequest
internet-research-network_breeze,eu.icolumbo.breeze.connect,SpringRPCResponseTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: eu.icolumbo.breeze.connect.SpringRPCResponse
internet-research-network_breeze,eu.icolumbo.breeze,SpringSpout,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: eu.icolumbo.breeze.TransactionContext
internet-research-network_breeze,eu.icolumbo.breeze,SpringSpoutTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: eu.icolumbo.breeze.SpringSpout
internet-research-network_breeze,eu.icolumbo.breeze,TestBean.Data,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
internet-research-network_breeze,eu.icolumbo.breeze,SpringBoltTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: eu.icolumbo.breeze.SpringBolt
internet-research-network_breeze,eu.icolumbo.breeze,SpringComponentTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: eu.icolumbo.breeze.SpringComponent
internet-research-network_breeze,eu.icolumbo.breeze.build,TopologyCompilationTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: eu.icolumbo.breeze.build.TopologyCompilation
internet-research-network_breeze,eu.icolumbo.breeze.build,TopologyCompilationTest.Bean,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
internet-research-network_breeze,eu.icolumbo.breeze.namespace,TopologyStarter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MAIN_CONTEXT; LOCAL_RUN_PARAM; LOCAL_RUN_DEFAULT_TIMEOUT
