Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
eclipse_smarthome,$,$,initializeShouldCallTheCallback,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,TTSServiceMacOSTest,synthesizeTest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,TTSServiceMacOSTest,synthesizeTest,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,MacTTSVoiceTest,testConstructor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,MacTTSVoiceTest,testConstructor,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,MacTTSVoiceTest,getUIDTest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,MacTTSVoiceTest,getUIDTest,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,MacTTSVoiceTest,getLabelTest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,MacTTSVoiceTest,getLabelTest,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,MacTTSVoiceTest,getLocaleTest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
eclipse_smarthome,org.eclipse.smarthome.voice.mactts.internal,MacTTSVoiceTest,getLocaleTest,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
eclipse_smarthome,org.eclipse.smarthome.io.mqttembeddedbroker.internal,MqttEmbeddedBrokerServiceTest,connectToEmbeddedServer,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
eclipse_smarthome,org.eclipse.smarthome.binding.mqtt.generic.internal.values,ValueTests,onoffUpdate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
eclipse_smarthome,org.eclipse.smarthome.binding.mqtt.generic.internal.values,ValueTests,openCloseUpdate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
eclipse_smarthome,org.eclipse.smarthome.binding.mqtt.generic.internal.values,ValueTests,rollershutterUpdate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
eclipse_smarthome,org.eclipse.smarthome.binding.mqtt.generic.internal.values,ValueTests,percentCalc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
eclipse_smarthome,org.eclipse.smarthome.binding.mqtt.generic.internal.values,ValueTests,percentCustomOnOff,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
eclipse_smarthome,org.eclipse.smarthome.binding.mqtt.generic.internal.values,ValueTests,decimalCalc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
