Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsEngine,setNumberOfThreads,Long Statement,The length of the statement "if (threadPool.size() > numThreads) throw new IllegalStateException("You cannot set a numThreads smaller than the current size of the threads pool.");" is 150.,43
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsEngine,clearThreadPool,Magic Number,The method contains a magic number: 10,84
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsProcessingItem,processEvent,Long Statement,The length of the statement "if (this.piInstances == null || this.piInstances.size() < this.getParallelism()) throw new IllegalStateException("ThreadsWorkerProcessingItem(s) need to be setup before process any event (i.e. in ThreadsTopology.start()).");" is 224.,78
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsTopology,run,Long Statement,The length of the statement "if (this.getEntranceProcessingItems() == null) throw new IllegalStateException("You need to set entrance PI before running the topology.");" is 139.,36
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsTopology,run,Long Statement,The length of the statement "if (this.getEntranceProcessingItems().size() != 1) throw new IllegalStateException("ThreadsTopology supports 1 entrance PI only. Number of entrance PIs is " + this.getEntranceProcessingItems().size());" is 201.,36
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsComponentFactoryTest,testCreateEntrancePi,Long Statement,The length of the statement "assertEquals("EntranceProcessingItem created is not a ThreadsEntranceProcessingItem."`ThreadsEntranceProcessingItem.class`entrancePi.getClass());" is 145.,111
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsEntranceProcessingItemTest,testStartSendingEvents,Empty catch clause,The method has an empty catch block.,86
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsEntranceProcessingItemTest,testStartSendingEvents,Magic Number,The method contains a magic number: 5,86
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsEntranceProcessingItemTest,testStartSendingEvents,Magic Number,The method contains a magic number: 2,86
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsEntranceProcessingItemTest,testStartSendingEvents,Magic Number,The method contains a magic number: 5,86
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsEntranceProcessingItemTest,testStartSendingEvents,Magic Number,The method contains a magic number: 3,86
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsEngineTest,testGetThreadWithIndexOutOfPoolSize,Magic Number,The method contains a magic number: 3,106
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsProcessingItemTest,testSetupInstances,Long Statement,The length of the statement "assertEquals("Instance " + i + " is not a ThreadsWorkerProcessingItem."`ThreadsProcessingItemInstance.class`instances.get(i).getClass());" is 137.,124
apache_incubator-samoa,org.apache.samoa.topology.impl,ThreadsStreamTest,generateParameters,Long Statement,The length of the statement "return Arrays.asList(new Object[][]{{2`PartitioningScheme.SHUFFLE}`{3`PartitioningScheme.GROUP_BY_KEY}`{4`PartitioningScheme.BROADCAST}});" is 138.,64
apache_incubator-samoa,org.apache.samoa.topology.impl,SimpleTopology,run,Long Statement,The length of the statement "if (this.getEntranceProcessingItems() == null) throw new IllegalStateException("You need to set entrance PI before running the topology.");" is 139.,33
apache_incubator-samoa,org.apache.samoa.topology.impl,SimpleTopology,run,Long Statement,The length of the statement "if (this.getEntranceProcessingItems().size() != 1) throw new IllegalStateException("SimpleTopology supports 1 entrance PI only. Number of entrance PIs is " + this.getEntranceProcessingItems().size());" is 200.,33
apache_incubator-samoa,org.apache.samoa.topology.impl,SimpleComponentFactoryTest,testCreateEntrancePi,Long Statement,The length of the statement "assertEquals("EntranceProcessingItem created is not a SimpleEntranceProcessingItem."`SimpleEntranceProcessingItem.class`entrancePi.getClass());" is 143.,93
apache_incubator-samoa,org.apache.samoa.topology.impl,SimpleStreamTest,generateParameters,Long Statement,The length of the statement "return Arrays.asList(new Object[][]{{2`PartitioningScheme.SHUFFLE}`{3`PartitioningScheme.GROUP_BY_KEY}`{4`PartitioningScheme.BROADCAST}});" is 138.,62
apache_incubator-samoa,org.apache.samoa.topology.impl,SimpleEntranceProcessingItemTest,testStartSendingEvents,Empty catch clause,The method has an empty catch block.,107
apache_incubator-samoa,org.apache.samoa.topology.impl,SimpleEntranceProcessingItemTest,testStartSendingEvents,Magic Number,The method contains a magic number: 5,107
apache_incubator-samoa,org.apache.samoa.topology.impl,SimpleEntranceProcessingItemTest,testStartSendingEvents,Magic Number,The method contains a magic number: 2,107
apache_incubator-samoa,org.apache.samoa.topology.impl,SimpleEntranceProcessingItemTest,testStartSendingEvents,Magic Number,The method contains a magic number: 5,107
apache_incubator-samoa,org.apache.samoa.topology.impl,SimpleEntranceProcessingItemTest,testStartSendingEvents,Magic Number,The method contains a magic number: 3,107
apache_incubator-samoa,org.apache.samoa.topology.impl,StormDoTask,main,Magic Number,The method contains a magic number: 600,43
apache_incubator-samoa,org.apache.samoa.topology.impl,StormDoTask,main,Magic Number,The method contains a magic number: 1000,43
apache_incubator-samoa,org.apache.samoa.topology.impl,StormTopologySubmitter,main,Long Statement,The length of the statement "nc.getClient().submitTopology(topologyName`uploadedJarLocation`out.toString()`stormTopo.getStormBuilder().createTopology());" is 124.,55
apache_incubator-samoa,org.apache.samoa.topology.impl,StormSamoaUtils,numWorkers,Magic Number,The method contains a magic number: 4,89
apache_incubator-samoa,org.apache.samoa.topology.impl,SamzaEngine,_submitTopology,Long Statement,The length of the statement "configFactory.setLocalMode(isLocalMode).setZookeeper(zookeeper).setKafka(kafka).setYarnPackage(yarnPackagePath).setAMMemory(amMem).setContainerMemory(containerMem).setPiPerContainerRatio(piPerContainerRatio).setKryoRegisterFile(kryoRegisterFile).setCheckpointFrequency(checkpointFrequency).setReplicationFactor(kafkaReplicationFactor);" is 335.,65
apache_incubator-samoa,org.apache.samoa.topology.impl,SamzaProcessingItem,addInputStream,Long Statement,The length of the statement "SamzaSystemStream stream=((SamzaStream)inputStream).addDestination(new StreamDestination(this`this.getParallelism()`scheme));" is 125.,88
