Project Name,Package Name,Architecture Smell,Cause of the Smell
NLPchina_ansj_seg,org.ansj.splitWord.analysis,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.ansj.splitWord.analysis; org.ansj.util
NLPchina_ansj_seg,org.ansj.splitWord.analysis,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.ansj.splitWord.analysis; org.ansj.dic; org.ansj.util
NLPchina_ansj_seg,org.ansj.splitWord.analysis,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.ansj.splitWord.analysis; org.ansj.dic; org.ansj.app.crf; org.ansj.library
NLPchina_ansj_seg,org.ansj.splitWord.analysis,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.ansj.splitWord.analysis; org.ansj.dic; org.ansj.app.crf; org.ansj.library; org.ansj.domain
NLPchina_ansj_seg,org.ansj.splitWord.analysis,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.ansj.dic; org.ansj.app.crf; org.ansj.util; org.ansj.recognition.impl; org.ansj.library
NLPchina_ansj_seg,org.ansj.splitWord.analysis,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NlpAnalysis; NlpAnalysisTest]; [DicAnalysis; DicAnalysisTest; ToAnalysis; ToAnalysisTest]; [BaseAnalysis; BaseAnalysisTest]; [IndexAnalysis; IndexAnalysisTest]; [ManyDicTest]. LCC (Lack of Component Cohesion) = 0.45
NLPchina_ansj_seg,org.ansj.splitWord.analysis,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.ansj.util; org.ansj.recognition.arrimpl; org.ansj.app.crf; org.ansj.recognition.impl; org.ansj.domain; org.ansj.dic; org.ansj.splitWord.
NLPchina_ansj_seg,org.ansj.splitWord.analysis,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.ansj.util; org.ansj.recognition.arrimpl; org.ansj.domain; org.ansj.splitWord.
NLPchina_ansj_seg,org.ansj.splitWord.analysis,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.ansj.util; org.ansj.recognition.arrimpl.
NLPchina_ansj_seg,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 6.61. All the dependencies among components: from: org.ansj.splitWord.analysis to: org.ansj.dic; from: org.ansj.splitWord.analysis to: org.ansj.app.crf; from: org.ansj.splitWord.analysis to: org.ansj.util; from: org.ansj.splitWord.analysis to: org.ansj.domain; from: org.ansj.splitWord.analysis to: org.ansj.recognition.impl; from: org.ansj.splitWord.analysis to: org.ansj.library; from: org.ansj.splitWord.impl to: org.ansj.library; from: org.ansj.splitWord.impl to: org.ansj.domain; from: org.ansj.splitWord to: org.ansj.splitWord.impl; from: org.ansj.splitWord to: org.ansj.util; from: org.ansj.splitWord to: org.ansj.library; from: org.ansj.splitWord to: org.ansj.domain; from: org.ansj.dic to: org.ansj.app.crf; from: org.ansj.dic to: org.ansj.util; from: org.ansj.dic to: org.ansj.domain; from: org.ansj.dic to: org.ansj.recognition.impl; from: org.ansj.dic.impl to: org.ansj.dic; from: org.ansj.app.crf to: org.ansj.app.crf.pojo; from: org.ansj.app.crf to: org.ansj.app.crf.model; from: org.ansj.app.crf to: org.ansj.library; from: org.ansj.app.crf.pojo to: org.ansj.app.crf; from: org.ansj.app.crf.model to: org.ansj.app.crf; from: org.ansj.app.extracting to: org.ansj.app.extracting.domain; from: org.ansj.app.extracting to: org.ansj.app.extracting.exception; from: org.ansj.app.extracting to: org.ansj.domain; from: org.ansj.app.extracting to: org.ansj.library; from: org.ansj.app.extracting to: org.ansj.util; from: org.ansj.app.extracting to: org.ansj.splitWord.analysis; from: org.ansj.app.extracting.domain to: org.ansj.app.extracting.exception; from: org.ansj.app.extracting.domain to: org.ansj.app.extracting; from: org.ansj.app.keyword to: org.ansj.recognition; from: org.ansj.app.keyword to: org.ansj.domain; from: org.ansj.app.summary to: org.ansj.app.summary.pojo; from: org.ansj.app.summary to: org.ansj.splitWord.analysis; from: org.ansj.app.summary to: org.ansj.app.keyword; from: org.ansj.app.summary to: org.ansj.domain; from: org.ansj.app.summary to: org.ansj.library; from: org.ansj.app.phrase to: org.ansj.splitWord; from: org.ansj.app.phrase to: org.ansj.recognition.impl; from: org.ansj.app.phrase to: org.ansj.library; from: org.ansj.app.phrase to: org.ansj.domain; from: org.ansj.recognition.arrimpl to: org.ansj.domain; from: org.ansj.recognition.arrimpl to: org.ansj.dic; from: org.ansj.recognition.arrimpl to: org.ansj.util; from: org.ansj.recognition.arrimpl to: org.ansj.library; from: org.ansj.recognition.arrimpl to: org.ansj.splitWord.analysis; from: org.ansj.recognition to: org.ansj.domain; from: org.ansj.recognition to: org.ansj.util; from: org.ansj.recognition.impl to: org.ansj.app.extracting; from: org.ansj.recognition.impl to: org.ansj.domain; from: org.ansj.recognition.impl to: org.ansj.app.extracting.domain; from: org.ansj.recognition.impl to: org.ansj.util; from: org.ansj.recognition.impl to: org.ansj.library; from: org.ansj.recognition.impl to: org.ansj.splitWord.analysis; from: org.ansj.util to: org.ansj.domain; from: org.ansj.util to: org.ansj.library; from: org.ansj.util to: org.ansj.dic; from: org.ansj.util to: org.ansj.splitWord; from: org.ansj.util to: org.ansj.recognition; from: org.ansj.util to: org.ansj.recognition.impl; from: org.ansj.util to: org.ansj.splitWord.analysis; from: org.ansj.domain to: org.ansj.library; from: org.ansj.domain to: org.ansj.recognition; from: org.ansj.domain to: org.ansj.util; from: org.ansj.domain to: org.ansj.splitWord.analysis; from: org.ansj.library to: org.ansj.domain; from: org.ansj.library to: org.ansj.dic; from: org.ansj.library to: org.ansj.util; from: org.ansj.library to: org.ansj.app.crf; from: org.ansj.library to: org.ansj.recognition.arrimpl; from: org.ansj.library to: org.ansj.recognition.impl; from: org.ansj.library to: org.ansj.splitWord.analysis; from: org.ansj.test to: org.ansj.splitWord.impl; from: org.ansj.test to: org.ansj.library; from: org.ansj.test to: org.ansj.splitWord.analysis; from: org.ansj.test to: org.ansj.util; from: org.ansj.test to: org.ansj.app.summary; from: org.ansj.test to: org.ansj.domain; from: org.ansj.test to: org.ansj.app.summary.pojo; from: org.ansj.demo to: org.ansj.dic; from: org.ansj.demo to: org.ansj.splitWord.analysis; from: org.ansj.demo to: org.ansj.domain; from: org.ansj.demo to: org.ansj.library; from: org.ansj.demo to: org.ansj.app.summary; from: org.ansj.demo to: org.ansj.app.summary.pojo; from: org.ansj.demo to: org.ansj.recognition.impl; from: org.ansj.demo to: org.ansj.util; from: org.ansj.demo to: org.ansj.app.keyword; from: org.ansj.demo to: org.ansj.splitWord; from: org.ansj.lucene.util to: org.ansj.lucene5; from: org.ansj.lucene.util to: org.ansj.splitWord; from: org.ansj.lucene.util to: org.ansj.domain; from: org.ansj.lucene.util to: org.ansj.lucene7; from: org.ansj.lucene.util to: org.ansj.lucene6; from: org.ansj.lucene5 to: org.ansj.splitWord; from: org.ansj.lucene5 to: org.ansj.recognition.impl; from: org.ansj.lucene5 to: org.ansj.library; from: org.ansj.lucene5 to: org.ansj.splitWord.analysis; from: org.ansj.ansj_lucene5_plug to: org.ansj.library; from: org.ansj.ansj_lucene5_plug to: org.ansj.splitWord.analysis; from: org.ansj.ansj_lucene5_plug to: org.ansj.lucene5; from: org.ansj.ansj_lucene5_plug to: org.ansj.recognition.impl; from: org.ansj.ansj_lucene5_plug to: org.ansj.splitWord; from: org.ansj.lucene7 to: org.ansj.splitWord; from: org.ansj.lucene7 to: org.ansj.recognition.impl; from: org.ansj.lucene7 to: org.ansj.library; from: org.ansj.lucene7 to: org.ansj.splitWord.analysis; from: org.ansj.ansj_lucene_plug to: org.ansj.library; from: org.ansj.ansj_lucene_plug to: org.ansj.splitWord.analysis; from: org.ansj.ansj_lucene_plug to: org.ansj.lucene7; from: org.ansj.ansj_lucene_plug to: org.ansj.recognition.impl; from: org.ansj.ansj_lucene_plug to: org.ansj.splitWord; from: org.ansj.ansj_lucene_plug to: org.ansj.lucene6; from: org.ansj.ansj_lucene4_plug to: org.ansj.lucene.util; from: org.ansj.ansj_lucene4_plug to: org.ansj.util; from: org.ansj.lucene6 to: org.ansj.splitWord; from: org.ansj.lucene6 to: org.ansj.recognition.impl; from: org.ansj.lucene6 to: org.ansj.library; from: org.ansj.lucene6 to: org.ansj.splitWord.analysis.
