Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
nicolasjafelle_AndroidDemo,com.android.test.activity,ResultListActivity,setInitialFragment,Long Statement,The length of the statement "setInitialFragment(R.layout.activity_main_overlay`R.id.container`ResultListFragment.newInstance(dataHelper`place`location));" is 124.,38
nicolasjafelle_AndroidDemo,com.android.test.activity,SideBarActivity,loadSavedPlaces,Long Statement,The length of the statement "ArrayAdapter<String> savedPlacesAdapter=new ArrayAdapter<String>(this`android.R.layout.simple_list_item_1`android.R.id.text1`list);" is 131.,150
nicolasjafelle_AndroidDemo,com.android.test.activity,DetailActivity,onSetupFadingActionBar,Magic Number,The method contains a magic number: 255,67
nicolasjafelle_AndroidDemo,com.android.test.activity,DetailActivity,onScrollChanged,Magic Number,The method contains a magic number: 255,70
nicolasjafelle_AndroidDemo,com.android.test.activity,DetailActivity,startActivity,Long Statement,The length of the statement "ActivityOptionsCompat options=ActivityOptionsCompat.makeSceneTransitionAnimation(activity`Pair.create(transitionView`DetailFragment.ANIMATED_IMAGE)`Pair.create(transitionView`DetailFragment.ANIMATED_NAME)`Pair.create(transitionView`DetailFragment.ANIMATED_DISTANCE));" is 267.,123
nicolasjafelle_AndroidDemo,com.android.test.task,FoursquareAsyncTask,onException,Complex Method,Cyclomatic complexity of the method is 9,35
nicolasjafelle_AndroidDemo,com.android.test.task,FoursquareAsyncTask,onException,Magic Number,The method contains a magic number: 500,35
nicolasjafelle_AndroidDemo,com.android.test.fragment,ResultListFragment,setupFab,Long Statement,The length of the statement "Toast.makeText(getActivity()`getString(R.string.location_saved_open_the_side_bar_to_see_it`place)`Toast.LENGTH_SHORT).show();" is 125.,93
nicolasjafelle_AndroidDemo,com.android.test.fragment,ResultListFragment,onClick,Long Statement,The length of the statement "Toast.makeText(getActivity()`getString(R.string.location_saved_open_the_side_bar_to_see_it`place)`Toast.LENGTH_SHORT).show();" is 125.,95
nicolasjafelle_AndroidDemo,com.android.test.fragment,ResultListFragment,setupRecyclerView,Complex Conditional,The conditional expression (isShowing && dy > 0) || (!isShowing && dy < 0) is complex.,105
nicolasjafelle_AndroidDemo,com.android.test.fragment,ResultListFragment,setupRecyclerView,Magic Number,The method contains a magic number: 10,105
nicolasjafelle_AndroidDemo,com.android.test.fragment,ResultListFragment,onScrolled,Complex Conditional,The conditional expression (isShowing && dy > 0) || (!isShowing && dy < 0) is complex.,129
nicolasjafelle_AndroidDemo,com.android.test.view,VenueItemView,init,Magic Number,The method contains a magic number: 10,48
nicolasjafelle_AndroidDemo,com.android.test.view,VenueItemView,fillData,Long Statement,The length of the statement "Location.distanceBetween(currentLocation.getLatitude()`currentLocation.getLongitude()`venue.getLocation().getLat()`venue.getLocation().getLng()`results);" is 153.,63
nicolasjafelle_AndroidDemo,com.android.test.view,VenueItemView,fillData,Magic Number,The method contains a magic number: 3,63
nicolasjafelle_AndroidDemo,com.android.test.view,VenueItemView,fillData,Magic Number,The method contains a magic number: 1000,63
nicolasjafelle_AndroidDemo,com.android.test.view,VenueItemView,setFirst,Long Statement,The length of the statement "final TypedArray styledAttributes=getContext().getTheme().obtainStyledAttributes(new int[]{android.R.attr.actionBarSize});" is 122.,93
nicolasjafelle_AndroidDemo,com.android.test.client,FoursquareClient,FoursquareClient,Long Statement,The length of the statement "restAdapter=new RestAdapter.Builder().setEndpoint(BASE_URL).setClient(new OkClient(okHttpClient)).setLogLevel(RestAdapter.LogLevel.FULL).build();" is 145.,25
nicolasjafelle_AndroidDemo,com.android.test.client,FoursquareClient,searchForVenues,Magic Number,The method contains a magic number: 20130417,41
nicolasjafelle_AndroidDemo,com.android.test.location,GPSTracker,getLocation,Complex Method,Cyclomatic complexity of the method is 9,55
nicolasjafelle_AndroidDemo,com.android.test.location,GPSTracker,getLocation,Long Identifier,The length of the field MIN_DISTANCE_CHANGE_FOR_UPDATES is 31.,55
nicolasjafelle_AndroidDemo,com.android.test.location,GPSTracker,getLocation,Long Statement,The length of the statement "locationManager.requestLocationUpdates(LocationManager.NETWORK_PROVIDER`MIN_TIME_BW_UPDATES`MIN_DISTANCE_CHANGE_FOR_UPDATES`this);" is 130.,55
nicolasjafelle_AndroidDemo,com.android.test.location,GPSTracker,getLocation,Long Statement,The length of the statement "locationManager.requestLocationUpdates(LocationManager.GPS_PROVIDER`MIN_TIME_BW_UPDATES`MIN_DISTANCE_CHANGE_FOR_UPDATES`this);" is 126.,55
