Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
google_google-api-java-client,com.google.api.client.googleapis.mtls,MtlsTransportBaseTest,testGetKeyStoreThrows,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
google_google-api-java-client,com.google.api.client.googleapis.mtls,MtlsTransportBaseTest,testGetKeyStoreThrows,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
google_google-api-java-client,com.google.api.client.googleapis.mtls,MtlsUtilsTest,testLoadDefaultKeyStoreBadCertificate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
google_google-api-java-client,com.google.api.client.googleapis.mtls,MtlsUtilsTest,testLoadDefaultKeyStoreBadCertificate,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
google_google-api-java-client,com.google.api.client.googleapis.mtls,MtlsUtilsTest,testExtractCertificateProviderCommand,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
google_google-api-java-client,com.google.api.client.googleapis.mtls,MtlsUtilsTest,testRunCertificateProviderCommandTimeout,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
google_google-api-java-client,com.google.api.client.googleapis.mtls,MtlsUtilsTest,testRunCertificateProviderCommandTimeout,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
google_google-api-java-client,com.google.api.client.googleapis.auth.oauth2,CloudShellCredentialTest,refreshAccessToken,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
google_google-api-java-client,com.google.api.client.googleapis.auth.oauth2,CloudShellCredentialTest,refreshAccessToken,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
google_google-api-java-client,com.google.api.client.googleapis.apache.v2,GoogleApacheHttpTransportTest,socketFactoryRegistryHandlerTest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
