Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Plaid_plaid-java,com.plaid.client,ServerVariable,ServerVariable,5,1,3,13,0,,
Plaid_plaid-java,com.plaid.client,ApiClient,ApiClient,12,1,0,43,0,com.plaid.client.ApiClient,com.plaid.client.ApiClient
Plaid_plaid-java,com.plaid.client,ApiClient,intercept,5,1,1,49,0,,
Plaid_plaid-java,com.plaid.client,ApiClient,ApiClient,5,1,1,61,0,com.plaid.client.ApiClient,com.plaid.client.ApiClient
Plaid_plaid-java,com.plaid.client,ApiClient,ApiClient,19,5,1,67,0,com.plaid.client.ApiClient,com.plaid.client.ApiClient
Plaid_plaid-java,com.plaid.client,ApiClient,ApiClient,25,5,1,88,0,com.plaid.client.auth.ApiKeyAuth,com.plaid.client.auth.ApiKeyAuth; com.plaid.client.ApiClient
Plaid_plaid-java,com.plaid.client,ApiClient,ApiClient,3,1,1,118,0,,
Plaid_plaid-java,com.plaid.client,ApiClient,ApiClient,4,1,2,126,0,com.plaid.client.ApiClient,com.plaid.client.ApiClient
Plaid_plaid-java,com.plaid.client,ApiClient,ApiClient,4,1,3,136,0,com.plaid.client.ApiClient,com.plaid.client.ApiClient
Plaid_plaid-java,com.plaid.client,ApiClient,createDefaultAdapter,6,2,0,147,0,com.plaid.client.JSON,com.plaid.client.JSON
Plaid_plaid-java,com.plaid.client,ApiClient,setPlaidAdapter,9,3,1,160,0,com.plaid.client.JSON,com.plaid.client.JSON
Plaid_plaid-java,com.plaid.client,ApiClient,setTimeout,3,1,1,179,0,,
Plaid_plaid-java,com.plaid.client,ApiClient,createService,8,2,1,187,0,,
Plaid_plaid-java,com.plaid.client,ApiClient,setDateFormat,4,1,1,195,0,com.plaid.client.JSON,com.plaid.client.JSON
Plaid_plaid-java,com.plaid.client,ApiClient,setSqlDateFormat,4,1,1,200,0,com.plaid.client.JSON,com.plaid.client.JSON
Plaid_plaid-java,com.plaid.client,ApiClient,setOffsetDateTimeFormat,4,1,1,205,0,com.plaid.client.JSON,com.plaid.client.JSON
Plaid_plaid-java,com.plaid.client,ApiClient,setLocalDateFormat,4,1,1,210,0,com.plaid.client.JSON,com.plaid.client.JSON
Plaid_plaid-java,com.plaid.client,ApiClient,setApiKey,10,3,1,216,0,com.plaid.client.auth.ApiKeyAuth,com.plaid.client.auth.ApiKeyAuth
