Project Name,Package Name,Architecture Smell,Cause of the Smell
numenta_htm.java,org.numenta.nupic.monitor,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.numenta.nupic.model
numenta_htm.java,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 8.29. All the dependencies among components: from: org.numenta.nupic.monitor to: org.numenta.nupic.model; from: org.numenta.nupic.monitor.mixin to: org.numenta.nupic.util; from: org.numenta.nupic.monitor.mixin to: org.numenta.nupic.model; from: org.numenta.nupic.monitor.mixin to: org.numenta.nupic.monitor; from: org.numenta.nupic.monitor.mixin to: org.numenta.nupic.algorithms; from: org.numenta.nupic.monitor.mixin to: org.numenta.nupic; from: org.numenta.nupic.encoders to: org.numenta.nupic.util; from: org.numenta.nupic.encoders to: org.numenta.nupic; from: org.numenta.nupic.encoders to: org.numenta.nupic.network; from: org.numenta.nupic.datagen to: org.numenta.nupic.util; from: org.numenta.nupic.util to: org.numenta.nupic.serialize; from: org.numenta.nupic.util to: org.numenta.nupic.network; from: org.numenta.nupic.util to: org.numenta.nupic.model; from: org.numenta.nupic.util to: org.numenta.nupic; from: org.numenta.nupic.util to: org.numenta.nupic.algorithms; from: org.numenta.nupic.model to: org.numenta.nupic.util; from: org.numenta.nupic.model to: org.numenta.nupic.network; from: org.numenta.nupic.model to: org.numenta.nupic; from: org.numenta.nupic.model to: org.numenta.nupic.algorithms; from: org.numenta.nupic.serialize to: org.numenta.nupic.network; from: org.numenta.nupic.serialize to: org.numenta.nupic; from: org.numenta.nupic.serialize to: org.numenta.nupic.network.sensor; from: org.numenta.nupic.serialize to: org.numenta.nupic.algorithms; from: org.numenta.nupic to: org.numenta.nupic.util; from: org.numenta.nupic to: org.numenta.nupic.model; from: org.numenta.nupic to: org.numenta.nupic.encoders; from: org.numenta.nupic to: org.numenta.nupic.algorithms; from: org.numenta.nupic to: org.numenta.nupic.network; from: org.numenta.nupic.network to: org.numenta.nupic.network.sensor; from: org.numenta.nupic.network to: org.numenta.nupic; from: org.numenta.nupic.network to: org.numenta.nupic.encoders; from: org.numenta.nupic.network to: org.numenta.nupic.serialize; from: org.numenta.nupic.network to: org.numenta.nupic.util; from: org.numenta.nupic.network to: org.numenta.nupic.model; from: org.numenta.nupic.network to: org.numenta.nupic.algorithms; from: org.numenta.nupic.network to: org.numenta.nupic.datagen; from: org.numenta.nupic.network.sensor to: org.numenta.nupic.network; from: org.numenta.nupic.network.sensor to: org.numenta.nupic; from: org.numenta.nupic.network.sensor to: org.numenta.nupic.encoders; from: org.numenta.nupic.network.sensor to: org.numenta.nupic.util; from: org.numenta.nupic.network.sensor to: org.numenta.nupic.datagen; from: org.numenta.nupic.algorithms to: org.numenta.nupic.util; from: org.numenta.nupic.algorithms to: org.numenta.nupic.model; from: org.numenta.nupic.algorithms to: org.numenta.nupic; from: org.numenta.nupic.algorithms to: org.numenta.nupic.serialize; from: org.numenta.nupic.algorithms to: org.numenta.nupic.network; from: org.numenta.nupic.integration to: org.numenta.nupic.algorithms; from: org.numenta.nupic.integration to: org.numenta.nupic; from: org.numenta.nupic.integration to: org.numenta.nupic.model; from: org.numenta.nupic.integration to: org.numenta.nupic.datagen; from: org.numenta.nupic.integration to: org.numenta.nupic.monitor; from: org.numenta.nupic.integration to: org.numenta.nupic.util; from: org.numenta.nupic.integration to: org.numenta.nupic.monitor.mixin; from: org.numenta.nupic.benchmarks to: org.numenta.nupic; from: org.numenta.nupic.benchmarks to: org.numenta.nupic.encoders; from: org.numenta.nupic.benchmarks to: org.numenta.nupic.algorithms; from: org.numenta.nupic.benchmarks to: org.numenta.nupic.model; from: org.numenta.nupic.benchmarks to: org.numenta.nupic.util.
numenta_htm.java,org.numenta.nupic.encoders,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 52
numenta_htm.java,org.numenta.nupic.encoders,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.numenta.nupic.encoders; org.numenta.nupic
numenta_htm.java,org.numenta.nupic.encoders,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.numenta.nupic.encoders; org.numenta.nupic.util; org.numenta.nupic.network
numenta_htm.java,org.numenta.nupic.encoders,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.numenta.nupic.encoders; org.numenta.nupic.util; org.numenta.nupic.serialize; org.numenta.nupic.network
numenta_htm.java,org.numenta.nupic.encoders,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.numenta.nupic.encoders; org.numenta.nupic.util; org.numenta.nupic.serialize; org.numenta.nupic.network; org.numenta.nupic.network.sensor
numenta_htm.java,org.numenta.nupic.encoders,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.numenta.nupic.network
numenta_htm.java,org.numenta.nupic.datagen,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.numenta.nupic.datagen; org.numenta.nupic.util; org.numenta.nupic.network
numenta_htm.java,org.numenta.nupic.datagen,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.numenta.nupic.datagen; org.numenta.nupic.util; org.numenta.nupic.serialize; org.numenta.nupic.network
