Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
caelum_mamute,br.com.caelum.vraptor.server,Main,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: br.com.caelum.vraptor.server.VRaptorServer
caelum_mamute,org.mamute.input,InputManagerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.mamute.input.InputManager
caelum_mamute,org.mamute.converters,MarkedTextConverter,Law of Demeter violation,The tool detected the smell in this method (convert) because the method voilates the law of Demeter. The long chain of method invocations is : org.mamute.sanitizer.HtmlSanitizer.sanitize; org.mamute.model.SanitizedText.getText
caelum_mamute,org.mamute.converters,BrutalDateTimeConverterTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.mamute.converters.BrutalDateTimeConverter
caelum_mamute,org.mamute.search,IndexSyncJob,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.mamute.dao.QuestionDAO
caelum_mamute,org.mamute.search,IndexSyncJob,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LOGGER
caelum_mamute,org.mamute.search,QuestionIndexProviderTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.mamute.search.QuestionIndexProvider
caelum_mamute,org.mamute.search,SolrQuestionIndexTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.mamute.model.Tag; org.mamute.search.QuestionIndex
caelum_mamute,org.mamute.filesystem,AttachmentRepositoryTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.mamute.filesystem.AttachmentRepository; org.mamute.model.Attachment; org.mamute.filesystem.AttachmentsFileStorage
caelum_mamute,org.mamute.filesystem,AttachmentRepositoryTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
caelum_mamute,org.mamute.providers,DefaultViewObjects,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
caelum_mamute,org.mamute.providers,MamuteDatabaseConfiguration,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DATABASE_PROPERTY
caelum_mamute,org.mamute.providers,SessionFactoryCreator,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: JODA_TIME_TYPE
caelum_mamute,org.mamute.sanitizer,HtmlSanitizerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.mamute.sanitizer.MamutePolicyProducer; org.mamute.sanitizer.HtmlElementsBuilder; org.mamute.sanitizer.HtmlSanitizer
caelum_mamute,org.mamute.sanitizer,HtmlSanitizerTest,Law of Demeter violation,The tool detected the smell in this method (should_escape_LTGT_wehen_possible) because the method voilates the law of Demeter. The long chain of method invocations is : org.mamute.sanitizer.HtmlSanitizer.sanitize; org.mamute.model.SanitizedText.getText
caelum_mamute,org.mamute.sanitizer,HtmlSanitizerTest,Law of Demeter violation,The tool detected the smell in this method (should_remove_textarea) because the method voilates the law of Demeter. The long chain of method invocations is : org.mamute.sanitizer.HtmlSanitizer.sanitize; org.mamute.model.SanitizedText.getText
