Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
orhanobut_wasp,com.orhanobut.wasp,MockFactoryTest,testInstantiateObject,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
orhanobut_wasp,com.orhanobut.wasp,MockFactoryTest,testPrimitiveFields,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
orhanobut_wasp,com.orhanobut.wasp,MockFactoryTest,testObjectFields,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
orhanobut_wasp,com.orhanobut.wasp,MockFactoryTest,testListFields,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
orhanobut_wasp,com.orhanobut.wasp,MockFactoryTest,testSuperFields,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
orhanobut_wasp,com.orhanobut.wasp,WaspBuilderTest,testConstructorWithNullContext,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
orhanobut_wasp,com.orhanobut.wasp,WaspBuilderTest,testConstructorWithNullContext,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
orhanobut_wasp,com.orhanobut.wasp,WaspBuilderTest,testConstructorWithApplicationContext,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
orhanobut_wasp,com.orhanobut.wasp,WaspBuilderTest,testConstructorWithApplicationContext,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
orhanobut_wasp,com.orhanobut.wasp,WaspBuilderTest,testSetEndPoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
orhanobut_wasp,com.orhanobut.wasp,WaspBuilderTest,testSetEndPoint,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
orhanobut_wasp,com.orhanobut.wasp,WaspBuilderTest,testSetWaspHttStack,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
orhanobut_wasp,com.orhanobut.wasp,WaspBuilderTest,testSetWaspHttStack,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
orhanobut_wasp,com.orhanobut.wasp,WaspBuilderTest,testLogLevelCustom,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
orhanobut_wasp,com.orhanobut.wasp,GsonParserTest,testConstructorsInvalidValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
orhanobut_wasp,com.orhanobut.wasp,GsonParserTest,testConstructorsInvalidValues,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
orhanobut_wasp,com.orhanobut.wasp,GsonParserTest,testFromBody,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
orhanobut_wasp,com.orhanobut.wasp,GsonParserTest,testFromBodyWithInvalidValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
orhanobut_wasp,com.orhanobut.wasp,GsonParserTest,testFromBodyWithInvalidValues,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
orhanobut_wasp,com.orhanobut.wasp,BaseTestCase,BaseTestCase,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
orhanobut_wasp,com.orhanobut.wasp,WaspTest,WaspTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
orhanobut_wasp,com.orhanobut.wasp,WaspTest,voidCallbackGetForSuccess,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
orhanobut_wasp,com.orhanobut.wasp,WaspTest,voidCallbackGetForFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
orhanobut_wasp,com.orhanobut.wasp,WaspTest,waspRequestGetForSuccess,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
