Project Name,Package Name,Architecture Smell,Cause of the Smell
jbruchanov_AnUitor,com.scurab.android.uitorsample,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [WidgetsFragment]; [RecyclerViewFragment]; [RecyclerViewFragment.SampleAdapter]; [RecyclerViewFragment.SampleViewHolder]; [CustomWidgetsFragment]; [DrawOutsideBoundsFragment]; [DrawOutsideBoundsFragment.HelpTextView]; [AnotherActivity; ComponentsFragment; BaseActivity; MainActivity; MenuFragment]; [ListViewFragment; ScrollViewFragment]; [ListViewFragment.SampleAdapter]; [ListViewFragment.Tag]; [NavigationViewFragment]; [CoordinatorLayoutFragment]; [CoordinatorLayoutFragment.BottomBarScrollOffBehavior]; [ViewPagerFragment]; [ViewPagerFragment.SampleAdapter]. LCC (Lack of Component Cohesion) = 0.76
jbruchanov_AnUitor,com.scurab.android.uitor.tools,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DOM2XmlPullBuilder]; [DOM2XmlPullBuilder.BuildProcess]; [Executor]; [Executor.Action]; [FileSystemTools; ZipTools]; [LogCatProvider]; [CollectionTools]; [HttpTools; HttpToolsTest; HttpToolsColorTest; HttpToolsMimeTest]; [HttpTools.MimeType]; [NetTools; NetToolsIPv4Test]. LCC (Lack of Component Cohesion) = 0.67
jbruchanov_AnUitor,com.scurab.android.uitor.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FSItem]; [ViewNode]; [OutRef]; [Pair]; [ResourceResponse; DataResponse]. LCC (Lack of Component Cohesion) = 0.83
