Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,TestResource,getString,3,1,1,21,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,JsonResource,getJson,5,1,0,16,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,JsonResource,getJsonPadding,5,1,0,24,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,JsonResource,postJson,3,1,1,34,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,JsonResource,postJson2,3,1,1,41,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,JsonResource,getJsonAsync,8,1,2,49,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,ChunkedResource,getChunkedString,15,1,1,68,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,ChunkedResource,getStringAsync,11,1,2,86,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,ChunkedResource,getString,3,1,0,102,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,ChunkedResource,getStream,16,1,2,109,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,TestResource,getString,8,2,4,20,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,TestResource,doGet,3,1,0,18,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,HelloWorldEndpoint,doGet,3,1,0,12,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,ServiceResource,doGet,3,1,0,12,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,WhenJerseyServerResource,WhenJerseyServerResource,3,1,1,28,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,WhenJerseyServerResource,getString,13,1,1,33,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,TestResource,getString,3,1,0,15,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,TestResource,getStringSecure,3,1,1,21,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,SwaggerResource,getAsync,8,1,2,18,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples.resources,SwaggerResource,postJson,3,1,1,29,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples,OtherVertxRequestProcessor,process,3,1,3,10,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples,ExampleBinder,configure,7,1,0,9,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples,OtherVertxResponseProcessor,process,3,1,2,8,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples,ExampleVertxResponseProcessor,process,3,1,2,8,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples,ExampleVertxRequestProcessor,process,4,1,3,10,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples,ExampleVertxPostResponseProcessor,process,2,1,2,12,0,,
englishtown_vertx-jersey,com.englishtown.vertx.jersey.examples,PoweredByResponseFilter,filter,3,1,2,17,0,,
