Project Name,Package Name,Architecture Smell,Cause of the Smell
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 53
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jboss.elasticsearch.river.remote; org.jboss.elasticsearch.river.remote.sitemap
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jboss.elasticsearch.river.remote; org.jboss.elasticsearch.river.remote.mgm.fullupdate; org.jboss.elasticsearch.river.remote.mgm
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jboss.elasticsearch.river.remote; org.jboss.elasticsearch.river.remote.mgm.fullupdate; org.jboss.elasticsearch.river.remote.mgm; org.jboss.elasticsearch.river.remote.mgm.lifecycle
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.jboss.elasticsearch.river.remote.mgm.fullupdate; org.jboss.elasticsearch.river.remote.mgm.incrementalupdate; org.jboss.elasticsearch.river.remote.mgm.riverslist
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote.sitemap,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jboss.elasticsearch.river.remote.sitemap; org.jboss.elasticsearch.river.remote
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote.sitemap,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.jboss.elasticsearch.river.remote
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote.sitemap,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SiteMapIndex; AbstractSiteMap; SiteMapParser; UnknownFormatException; SiteMap; SiteMapURL; SiteMapParserTest; SiteMapTester]; [AbstractSiteMap.SitemapType]; [SiteMapURL.ChangeFrequency]. LCC (Lack of Component Cohesion) = 0.3
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote.mgm,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jboss.elasticsearch.river.remote.mgm; org.jboss.elasticsearch.river.remote.mgm.lifecycle
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote.mgm,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jboss.elasticsearch.river.remote.mgm; org.jboss.elasticsearch.river.remote; org.jboss.elasticsearch.river.remote.mgm.fullupdate
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote.mgm,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jboss.elasticsearch.river.remote.mgm; org.jboss.elasticsearch.river.remote.mgm.lifecycle; org.jboss.elasticsearch.river.remote; org.jboss.elasticsearch.river.remote.mgm.fullupdate
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote.mgm,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TransportJRMgmBaseAction]; [JRMgmBaseActionListener; RestXContentBuilder]; [JRMgmBaseRequest]; [NodeJRMgmBaseResponse]; [RestJRMgmBaseAction]; [JRMgmBaseResponse]; [NodeJRMgmBaseRequest]; [TransportJRMgmBaseActionTest]. LCC (Lack of Component Cohesion) = 0.89
searchisko_elasticsearch-river-remote,org.jboss.elasticsearch.river.remote.mgm.riverslist,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.jboss.elasticsearch.river.remote.mgm.riverslist; org.jboss.elasticsearch.river.remote
