Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
wiztools_rest-client,org.wiztools.restclient.ui,UIUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: FONT_DIALOG_PLAIN; FONT_DIALOG_BOLD; FONT_MONO_PLAIN; FONT_BIG; LAST_CWD_REQ; LAST_CWD_RES; LAST_CWD_ARC; LAST_CWD_HIS
wiztools_rest-client,org.wiztools.restclient.ui,AuthHelper,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NONE; BASIC; DIGEST; NTLM; OAUTH2_BEARER
wiztools_rest-client,org.wiztools.restclient.ui,KeyValMultiEntryDialog,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
wiztools_rest-client,org.wiztools.restclient.ui,RESTViewImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
wiztools_rest-client,org.wiztools.restclient.ui,RCUIConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SYS_PROPERTY_FONT_SIZE; DEFAULT_UI_FONT_SIZE
wiztools_rest-client,org.wiztools.restclient.ui,RCFileView,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: iconBasePath; FOLDER_ICON; FILE_ICON; REQUEST_ICON; RESPONSE_ICON; ARCHIVE_ICON
wiztools_rest-client,org.wiztools.restclient.ui,RESTMain,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 24
wiztools_rest-client,org.wiztools.restclient.ui.reqssl,KeyStoreDialog,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
wiztools_rest-client,org.wiztools.restclient.ui.resbody,ResBodyTextPanel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
wiztools_rest-client,org.wiztools.restclient.ui.reqbody,ReqBodyPanelImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
wiztools_rest-client,org.wiztools.restclient.ui.reqbody,BodyContentTypeDialog,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_CONTENT_TYPE; DEFAULT_CHARSET; PARAM_CONTENT_TYPE_STR; PARAM_CHARSET; PARAM_CONTENT_TYPE
wiztools_rest-client,org.wiztools.restclient.ui.reqbody,ReqBodyPanelString,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
wiztools_rest-client,org.wiztools.restclient.ui.reqbody,ReqBodyPanelByteArray,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
wiztools_rest-client,org.wiztools.restclient.ui.reqbody,ReqBodyPanelFile,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
wiztools_rest-client,org.wiztools.restclient.server,TraceServer,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SYS_PROPERTY_PORT; DEFAULT_PORT; PORT
wiztools_rest-client,org.wiztools.restclient,HTTPClientRequestExecuter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
wiztools_rest-client,org.wiztools.restclient,Versions,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CURRENT
wiztools_rest-client,org.wiztools.restclient,Versions.VersionValidationException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
wiztools_rest-client,org.wiztools.restclient,FileType,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: REQUEST_EXT; RESPONSE_EXT; ARCHIVE_EXT; HISTORY_EXT
wiztools_rest-client,org.wiztools.restclient,GlobalOptions,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_TIMEOUT_MILLIS
wiztools_rest-client,org.wiztools.restclient,ProxyConfig,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_PORT
wiztools_rest-client,org.wiztools.restclient,XMLUtilTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
wiztools_rest-client,org.wiztools.restclient.bean,CookieVersion,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_VERSION
wiztools_rest-client,org.wiztools.restclient.bean,HTTPMethod,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GET; POST; PUT; PATCH; DELETE; HEAD; OPTIONS; TRACE
wiztools_rest-client,org.wiztools.restclient.util,SSLUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PEM_PWD
wiztools_rest-client,org.wiztools.restclient.util,HttpUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_CONTENT_TYPE; DEFAULT_CHARSET
wiztools_rest-client,org.wiztools.restclient.util,JSONUtil.JSONParseException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
wiztools_rest-client,org.wiztools.restclient.util,XMLUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: XML_MIME
wiztools_rest-client,org.wiztools.restclient.util,JSONUtilTest.Issue191Bean,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
wiztools_rest-client,org.wiztools.restclient.persistence,XmlPersistenceRead,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
