Project Name,Package Name,Architecture Smell,Cause of the Smell
bruno-medeiros_DDT,melnorme.lang.ide.debug.core,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LangDebug_Actual; LangDebug; LangSourceLookupDirector; LangLaunchConfigurationDelegate_Actual; AbstractLangDebugLaunchConfigurationDelegate; GdbLaunchDelegateExtension; AbstractLangDebugLaunchConfigurationDelegate.GdbLaunchDelegateExt]; [AbstractLangDebugLaunchConfigurationDelegate.GDBBackend_Lang]; [LangSourceLookupDirector.DsfSourceLookupParticipantExtension]; [LangSourceLookupDirector.LangSourcePathComputer]; [LangAbsolutePathSourceContainer]. LCC (Lack of Component Cohesion) = 0.45
