Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
SmartBear_JCeleryWorker,org.loadui.jcelery.framework.mock,MockChannel,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CELERYPIDBOX; CELERYRESULTS
