Project Name,Package Name,Architecture Smell,Cause of the Smell
cathive_sass-java,com.cathive.sass,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SassOutputStyle; SassTask; SassContext; SassService; SassOptions; SassDataContext; SassJ; SpringIntegrationTests; SassDataContextTest; SassOptionsTest; SassFileContextTest; SassFileContext; SassCompilationException]; [SassSeparator]; [SassTag]; [SpringIntegrationTests.UnitTestConfiguration]; [SassTaskTest]. LCC (Lack of Component Cohesion) = 0.29
