Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFprobeAvTest,testVersion,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegTest,testVersion,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegTest,testCodecs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegTest,testFormats,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegAvTest,testVersion,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,ReadmeTest,testCreateFF,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,ReadmeTest,testVideoEncoding,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,ReadmeTest,testGetMediaInformation,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,ReadmeTest,testGetMediaInformation,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bramp.ffmpeg.FFprobe.probe; net.bramp.ffmpeg.probe.FFmpegProbeResult.getFormat; net.bramp.ffmpeg.probe.FFmpegProbeResult.getStreams
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,PreconditionsCheckValidNotEmptyTest,PreconditionsCheckValidNotEmptyTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,PreconditionsCheckValidNotEmptyTest,testUri,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegExecutorTest,testTwoPass,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegExecutorTest,testTwoPass,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bramp.ffmpeg.FFprobe.probe; net.bramp.ffmpeg.probe.FFmpegProbeResult.hasError; net.bramp.ffmpeg.builder.FFmpegBuilder.addOutput; net.bramp.ffmpeg.builder.FFmpegBuilder.overrideOutputFiles; net.bramp.ffmpeg.builder.FFmpegBuilder.setInput; net.bramp.ffmpeg.FFmpegExecutor.createTwoPassJob; net.bramp.ffmpeg.job.FFmpegJob.getState
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegExecutorTest,testStdout,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegExecutorTest,testStdout,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bramp.ffmpeg.builder.FFmpegBuilder.setInput; net.bramp.ffmpeg.FFmpeg.getPath; net.bramp.ffmpeg.builder.FFmpegBuilder.build
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegExecutorTest,testProgress,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegExecutorTest,testProgress,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bramp.ffmpeg.FFprobe.probe; net.bramp.ffmpeg.probe.FFmpegProbeResult.hasError; net.bramp.ffmpeg.builder.FFmpegBuilder.addOutput; net.bramp.ffmpeg.builder.FFmpegBuilder.overrideOutputFiles; net.bramp.ffmpeg.builder.FFmpegBuilder.setInput; net.bramp.ffmpeg.builder.FFmpegBuilder.readAtNativeFrameRate; net.bramp.ffmpeg.FFmpegExecutor.createJob; net.bramp.ffmpeg.job.FFmpegJob.getState
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegExecutorTest,testIssue112,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,PreconditionsCheckValidStreamTest,PreconditionsCheckValidStreamTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,PreconditionsCheckValidStreamTest,testUri,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegUtilsTest,testMillisecondsToString,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegUtilsTest,testToTimecode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegUtilsTest,testFromTimecode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFmpegUtilsTest,testParseBitrate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,ExamplesTest,testExample5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,ExamplesTest,testExample5,Ignored test,The tool detected the smell in this test method because the test is excluded from testing.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,ExamplesTest,testExample11,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,ExamplesTest,testExample11,Ignored test,The tool detected the smell in this test method because the test is excluded from testing.
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFprobeTest,testVersion,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFprobeTest,testProbeVideo,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFprobeTest,testProbeVideo,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: net.bramp.ffmpeg.FFprobe.probe; net.bramp.ffmpeg.probe.FFmpegProbeResult.hasError; net.bramp.ffmpeg.probe.FFmpegProbeResult.getStreams; net.bramp.ffmpeg.probe.FFmpegProbeResult.getChapters
bramp_ffmpeg-cli-wrapper,net.bramp.ffmpeg,FFprobeTest,testProbeBookWithChapters,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
