Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
socketIo4Netty_socketIo4j,io.scalecube.socketio,SocketIOServer,start,Long Statement,The length of the statement "ServerBootstrapFactory bootstrapFactory=serverBootstrapFactory != null ? serverBootstrapFactory : new DefaultServerBootstrapFactory(configuration);" is 147.,97
socketIo4Netty_socketIo4j,io.scalecube.socketio,ServerConfiguration,toString,Long Statement,The length of the statement "return "ServerConfiguration{port=" + port + "` ssl="+ (sslContext != null)+ "` heartbeatTimeout="+ heartbeatTimeout+ "` heartbeatInterval="+ heartbeatInterval+ "` closeTimeout="+ closeTimeout+ "` transports='"+ transports+ '\''+ "` alwaysSecureWebSocketLocation="+ alwaysSecureWebSocketLocation+ "` remoteAddressHeader="+ remoteAddressHeader+ "` eventExecutorEnabled="+ eventExecutorEnabled+ "` eventExecutorThreadNumber="+ eventExecutorThreadNumber+ "` maxWebSocketFrameSize="+ maxWebSocketFrameSize+ "` epollEnabled="+ epollEnabled+ "` httpCompressionEnabled="+ httpCompressionEnabled+ "` websocketCompressionEnabled="+ websocketCompressionEnabled+ '}';" is 655.,198
socketIo4Netty_socketIo4j,io.scalecube.socketio,DefaultServerBootstrapFactory,createServerBootstrap,Long Statement,The length of the statement "return new ServerBootstrap().group(bossGroup`workerGroup).channel(serverChannelClass()).childOption(ChannelOption.TCP_NODELAY`true).childOption(ChannelOption.SO_KEEPALIVE`true).childOption(ChannelOption.SO_REUSEADDR`true).childOption(ChannelOption.ALLOCATOR`PooledByteBufAllocator.DEFAULT);" is 290.,57
socketIo4Netty_socketIo4j,io.scalecube.socketio,DefaultServerBootstrapFactory,createEventLoopGroup,Long Statement,The length of the statement "return isEpollSupported() ? new EpollEventLoopGroup(threadNum`threadFactory) : new NioEventLoopGroup(threadNum`threadFactory);" is 126.,70
socketIo4Netty_socketIo4j,io.scalecube.socketio.packets,AbstractPacket,toString,Long Statement,The length of the statement "return "type=" + type + "` origin="+ origin+ "` sessionId="+ sessionId+ "` transportType="+ transportType+ "`jsonpIndexParam="+ jsonpIndexParam;" is 144.,79
socketIo4Netty_socketIo4j,io.scalecube.socketio.pipeline,HandshakeHandler,channelRead,Long Statement,The length of the statement "if (log.isDebugEnabled()) log.debug("Received HTTP handshake request: {} {} from channel: {}"`requestMethod`requestPath`ctx.channel());" is 135.,123
socketIo4Netty_socketIo4j,io.scalecube.socketio.pipeline,PacketEncoderHandler,encode,Complex Method,Cyclomatic complexity of the method is 8,64
socketIo4Netty_socketIo4j,io.scalecube.socketio.pipeline,PacketEncoderHandler,encode,Long Statement,The length of the statement "HttpResponse httpResponse=PipelineUtils.createHttpResponse(packet.getOrigin()`PipelineUtils.copiedBuffer(ctx.alloc()`encodedJsonpPacket)`true);" is 143.,64
socketIo4Netty_socketIo4j,io.scalecube.socketio.pipeline,ResourceHandler,channelRead,Long Statement,The length of the statement "if (log.isDebugEnabled()) log.debug("Received HTTP resource request: {} {} from channel: {}"`req.method()`requestPath`ctx.channel());" is 133.,71
socketIo4Netty_socketIo4j,io.scalecube.socketio.pipeline,ResourceHandler,isNotModified,Magic Number,The method contains a magic number: 1000,121
