Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
kaazing_k3po,org.kaazing.k3po.examples.internal,PropertyOverrideIT,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.kaazing.k3po.junit.rules.K3poRule
kaazing_k3po,org.kaazing.k3po.examples.internal,TcpClientIT,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.kaazing.k3po.junit.rules.K3poRule
kaazing_k3po,org.kaazing.k3po.examples.internal,BarriersIT,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.kaazing.k3po.junit.rules.K3poRule
kaazing_k3po,org.kaazing.k3po.driver.internal,RobotServer,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.kaazing.k3po.driver.internal.control.handler.ControlServerHandler
kaazing_k3po,org.kaazing.k3po.driver.internal,Robot,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.kaazing.k3po.driver.internal.behavior.parser.ScriptValidator; org.kaazing.k3po.driver.internal.behavior.ScriptProgress; org.kaazing.k3po.driver.internal.behavior.Configuration; org.kaazing.k3po.lang.internal.parser.ScriptParser
kaazing_k3po,org.kaazing.k3po.driver.internal,Robot,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
kaazing_k3po,org.kaazing.k3po.driver.internal,RobotServerIT,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.kaazing.k3po.driver.internal.RobotServer
kaazing_k3po,org.kaazing.k3po.driver.internal,RobotIT,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.kaazing.k3po.driver.internal.Robot
kaazing_k3po,org.kaazing.k3po.driver.internal,K3poIT,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.kaazing.k3po.driver.internal.RobotServer
kaazing_k3po,org.kaazing.k3po.driver.internal.types,HttpTypeSystem,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: OPTION_TRANSPORT; OPTION_CHUNK_EXT; CONFIG_METHOD; CONFIG_HEADER; CONFIG_PARAMETER; CONFIG_STATUS; CONFIG_VERSION; CONFIG_TRAILER; CONFIG_REQUEST; CONFIG_HOST; CONFIG_CONTENT_LENGTH
kaazing_k3po,org.kaazing.k3po.driver.internal.types,FileTypeSystem,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: OPTION_MODE; OPTION_SIZE; OPTION_OFFSET
