Project Name,Package Name,Architecture Smell,Cause of the Smell
googlesamples_android-Camera2Basic,com.example.android.camera2basic,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CameraActivity; Camera2BasicFragment; AutoFitTextureView]; [Camera2BasicFragment.ImageSaver]; [Camera2BasicFragment.CompareSizesByArea]; [Camera2BasicFragment.ErrorDialog]; [Camera2BasicFragment.ConfirmationDialog]. LCC (Lack of Component Cohesion) = 0.71
