Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
jindrapetrik_jpexs-decompiler,(default package),DeobfuscatorSample,avm2CodeRemoveTraps,Long Parameter List,The method has 8 parameters. ,56
jindrapetrik_jpexs-decompiler,(default package),BitmapFillChanger,swfParsed,Complex Method,Cyclomatic complexity of the method is 10,37
jindrapetrik_jpexs-decompiler,(default package),BitmapFillChanger,avm2CodeRemoveTraps,Long Parameter List,The method has 8 parameters. ,99
jindrapetrik_jpexs-decompiler,(default package),AS3JumpOverflowFix,actionListParsed,Complex Method,Cyclomatic complexity of the method is 9,21
jindrapetrik_jpexs-decompiler,(default package),AS3JumpOverflowFix,actionListParsed,Magic Number,The method contains a magic number: 0xffff,21
jindrapetrik_jpexs-decompiler,(default package),AS3JumpOverflowFix,actionListParsed,Magic Number,The method contains a magic number: 0xffff,21
jindrapetrik_jpexs-decompiler,(default package),AS3JumpOverflowFix,actionListParsed,Magic Number,The method contains a magic number: 0xffff,21
jindrapetrik_jpexs-decompiler,(default package),AS3JumpOverflowFix,actionListParsed,Magic Number,The method contains a magic number: 0xffff,21
jindrapetrik_jpexs-decompiler,(default package),AS3JumpOverflowFix,avm2CodeRemoveTraps,Long Parameter List,The method has 8 parameters. ,71
jindrapetrik_jpexs-decompiler,com.sun.jna.platform.win32,User32,LoadImage,Long Parameter List,The method has 6 parameters. ,342
jindrapetrik_jpexs-decompiler,com.sun.jna.platform.win32,User32,UpdateLayeredWindow,Long Parameter List,The method has 9 parameters. ,522
jindrapetrik_jpexs-decompiler,com.sun.jna.platform.win32,User32,PeekMessage,Long Parameter List,The method has 5 parameters. ,698
jindrapetrik_jpexs-decompiler,com.sun.jna.platform.win32,User32,MoveWindow,Long Parameter List,The method has 6 parameters. ,816
jindrapetrik_jpexs-decompiler,com.sun.jna.platform.win32,User32,SetWindowPos,Long Parameter List,The method has 7 parameters. ,846
