Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForIntProperty,Magic Number,The method contains a magic number: 42,115
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForIntProperty,Magic Number,The method contains a magic number: 42,115
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForLongProperty,Magic Number,The method contains a magic number: 42l,122
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForLongProperty,Magic Number,The method contains a magic number: 42,122
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForFloatProperty,Magic Number,The method contains a magic number: 42f,129
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForFloatProperty,Magic Number,The method contains a magic number: 42f,129
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForDoubleProperty,Magic Number,The method contains a magic number: 42d,136
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForDoubleProperty,Magic Number,The method contains a magic number: 42d,136
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForShortProperty,Magic Number,The method contains a magic number: 3,150
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldSetStateOnBeansForShortProperty,Magic Number,The method contains a magic number: 3,150
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldImplementUnderscoreAccessorsForInteger,Magic Number,The method contains a magic number: 42,238
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldImplementUnderscoreAccessorsForInteger,Magic Number,The method contains a magic number: 42,238
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldContructImmutableValueTypesWithInteger,Magic Number,The method contains a magic number: 42,245
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldContructImmutableValueTypesWithInteger,Magic Number,The method contains a magic number: 42,245
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldImplementUnderscoreAccessorsForPrimitiveMaybes,Magic Number,The method contains a magic number: 42,268
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldImplementUnderscoreAccessorsForPrimitiveMaybes,Magic Number,The method contains a magic number: 42,268
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldConstructImmutableMixedValueTypes,Magic Number,The method contains a magic number: 1.3f,277
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldCreateBridgeMethodsForErasedReturnTypes,Magic Number,The method contains a magic number: 2d,344
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldCreateBridgeMethodsForErasedReturnTypes,Magic Number,The method contains a magic number: 2,344
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldCreateBridgeMethodsForErasedReturnTypes,Magic Number,The method contains a magic number: 2,344
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldThrowErrorWhenWithMethodDoesNotReturnBuilder,Long Statement,The length of the statement "assertThat(e).hasMessageContaining("should declare return type as " + BuilderWithPropertyReturningWrongType.class.getName());" is 125.,383
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldImplementUnderscoreMethodDeclaredForBuildeOnlyProperty,Long Statement,The length of the statement "ABeanBuilderWithUnderScore builder=QB.builder(ABeanBuilderWithUnderScore.class).withFoo(new ConstantBuilder<String>("foo"));" is 124.,515
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldImplementMaybeUnderscoreMethodDeclaredForBuilderOnlyProperty,Long Statement,The length of the statement "ABeanBuilderWithMaybeUnderScore builder=QB.builder(ABeanBuilderWithMaybeUnderScore.class).withFoo(new ConstantBuilder<String>("foo"));" is 134.,527
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldDisableSettersForMaybeMethodForBuilderOnlyProperty,Long Statement,The length of the statement "ABeanBuilderWithMaybeUnderScore builder=QB.builder(ABeanBuilderWithMaybeUnderScore.class).withFoo(new ConstantBuilder<String>("foo"));" is 134.,533
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldConsumeAllOfLimitedSequences,Magic Number,The method contains a magic number: 2,539
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldBuildListsOfRequestedSize,Long Statement,The length of the statement "final FruitBuilder builder=QB.builder(FruitBuilder.class).withId(ElementSequence.from(Arrays.asList("repeated"`"two"`"repeated")));" is 131.,547
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldBuildListsOfRequestedSize,Magic Number,The method contains a magic number: 2,547
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldBuildListsOfRequestedSize,Magic Number,The method contains a magic number: 2,547
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldBuildListsOfRequestedSizeViaInstanceMethod,Magic Number,The method contains a magic number: 2,557
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldBuildListsOfRequestedSizeViaInstanceMethod,Magic Number,The method contains a magic number: 2,557
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldConsumeAllOfSmallestSequencesWhenBuidAllCalledViaInstanceMethod,Magic Number,The method contains a magic number: 2,564
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldLimitSequences,Magic Number,The method contains a magic number: 12,572
hcoles_QuickBuilder,org.pitest.quickbuilder,ImmutableBuilderTest,shouldLimitSequences,Magic Number,The method contains a magic number: 12,572
hcoles_QuickBuilder,org.pitest.quickbuilder.internal,Property,Property,Long Parameter List,The method has 7 parameters. ,19
hcoles_QuickBuilder,org.pitest.quickbuilder.internal,Property,hashCode,Magic Number,The method contains a magic number: 31,87
hcoles_QuickBuilder,org.pitest.quickbuilder.internal,Property,equals,Complex Method,Cyclomatic complexity of the method is 10,98
hcoles_QuickBuilder,org.pitest.quickbuilder.internal,BuilderBuilder,build,Long Statement,The length of the statement "cw.visit(Opcodes.V1_5`ACC_PUBLIC + ACC_SUPER`this.builderName`"Ljava/lang/Object;L" + BUILDER_INTERFACE.name() + "<L"+ this.built+ ";>;"+ "L"+ this.proxiedName+ ";"`"java/lang/Object"`new String[]{BUILDER_INTERFACE.name()`SequenceBuilder.name()`this.proxiedName});" is 264.,74
hcoles_QuickBuilder,org.pitest.quickbuilder.internal,BuilderBuilder,createNextMethod,Long Statement,The length of the statement "final MethodVisitor mv=cw.visitMethod(ACC_PUBLIC`"next"`"()Lorg/pitest/quickbuilder/Maybe;"`"()Lorg/pitest/quickbuilder/Maybe<Lorg/pitest/quickbuilder/Builder<TT;>;>;"`null);" is 174.,111
hcoles_QuickBuilder,org.pitest.quickbuilder.internal,BuilderBuilder,createNextMethod,Long Statement,The length of the statement "mv.visitMethodInsn(INVOKESTATIC`"org/pitest/quickbuilder/Maybe"`"some"`"(Ljava/lang/Object;)Lorg/pitest/quickbuilder/Maybe;"`false);" is 132.,111
hcoles_QuickBuilder,org.pitest.quickbuilder.internal,BuilderBuilder,createCopyConstructor,Magic Number,The method contains a magic number: 2,190
