Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
fiji_TrackMate,fiji.plugin.trackmate,Model,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.ModelChangeEvent
fiji_TrackMate,fiji.plugin.trackmate,Model,Law of Demeter violation,The tool detected the smell in this method (copy) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.from
fiji_TrackMate,fiji.plugin.trackmate,TrackMateRunner,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.visualization.TrackMateModelView; fiji.plugin.trackmate.io.TmXmlWriter; fiji.plugin.trackmate.Logger
fiji_TrackMate,fiji.plugin.trackmate,TrackMateRunner,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
fiji_TrackMate,fiji.plugin.trackmate,Spot,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: IDcounter; QUALITY; RADIUS; POSITION_X; POSITION_Y; POSITION_Z; POSITION_T; FRAME; POSITION_FEATURES; FEATURES; FEATURE_NAMES; FEATURE_SHORT_NAMES; FEATURE_DIMENSIONS; IS_INT; timeComparator; frameComparator; nameComparator
fiji_TrackMate,fiji.plugin.trackmate,LoadTrackMatePlugIn,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.visualization.TrackMateModelView
fiji_TrackMate,fiji.plugin.trackmate,LoadTrackMatePlugIn,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
fiji_TrackMate,fiji.plugin.trackmate,LoadTrackMatePlugIn,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getFeatureModel; fiji.plugin.trackmate.FeatureModel.declareSpotFeatures
fiji_TrackMate,fiji.plugin.trackmate,LoadTrackMatePlugIn,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getFeatureModel; fiji.plugin.trackmate.FeatureModel.declareEdgeFeatures
fiji_TrackMate,fiji.plugin.trackmate,LoadTrackMatePlugIn,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getFeatureModel; fiji.plugin.trackmate.FeatureModel.declareTrackFeatures
