Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.service,PantsCompileOptionsExecutor,PantsCompileOptionsExecutor,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.service,PantsCompileOptionsExecutor,createMock,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.service.project,PantsResolver,PantsResolver,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.service.project,PantsResolver,setProjectInfo,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.service.project.model,ProjectInfo,ProjectInfo,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.service.project.model,ProjectInfo,ProjectInfo,Empty test,The tool detected the smell in this test method because the test is empty.
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.ui,PantsOverrideAction,PantsOverrideAction,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.ui,PantsOverrideAction,PantsOverrideAction,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.ui,PantsOverrideAction,toString,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
pantsbuild_intellij-pants-plugin,org.pantsbuild.testproject.cp_print,AppTest,testClasspath,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.testFramework.runner,CustomProjectIntegrationTests,CustomProjectIntegrationTests,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
pantsbuild_intellij-pants-plugin,com.twitter.intellij.pants.testFramework.runner,CustomProjectIntegrationTests,testProject,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
