Project Name,Package Name,Architecture Smell,Cause of the Smell
super-csv_super-csv,org.supercsv.io.dozer,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CsvDozerBeanReader; ICsvDozerBeanReader; CsvDozerBeanData; CsvDozerBeanReaderTest; ICsvDozerBeanWriter; CsvDozerBeanWriter; CsvDozerBeanWriterTest]; [CsvDozerBeanReader.MappingBuilder]; [CsvDozerBeanWriter.MappingBuilder]. LCC (Lack of Component Cohesion) = 0.33
super-csv_super-csv,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 5.78. All the dependencies among components: from: org.supercsv.io.dozer to: org.supercsv.prefs; from: org.supercsv.io.dozer to: org.supercsv.io; from: org.supercsv.io.dozer to: org.supercsv.cellprocessor.ift; from: org.supercsv.io.dozer to: org.supercsv.util; from: org.supercsv.io.dozer to: org.supercsv.mock.dozer; from: org.supercsv.example.dozer to: org.supercsv.cellprocessor.ift; from: org.supercsv.example.dozer to: org.supercsv.io.dozer; from: org.supercsv.example.dozer to: org.supercsv.mock.dozer; from: org.supercsv.example.dozer to: org.supercsv.util; from: org.supercsv.example.dozer to: org.supercsv.prefs; from: org.supercsv.io to: org.supercsv.prefs; from: org.supercsv.io to: org.supercsv.cellprocessor.ift; from: org.supercsv.io to: org.supercsv.util; from: org.supercsv.io to: org.supercsv.encoder; from: org.supercsv.io to: org.supercsv.comment; from: org.supercsv.io to: org.supercsv.mock; from: org.supercsv.cellprocessor.time to: org.supercsv.cellprocessor.ift; from: org.supercsv.cellprocessor.time to: org.supercsv.util; from: org.supercsv.cellprocessor.time to: org.supercsv.exception; from: org.supercsv.cellprocessor.time.mock to: org.supercsv.util; from: org.supercsv.benchmark to: org.supercsv.prefs; from: org.supercsv.benchmark to: org.supercsv.io; from: org.supercsv.benchmark to: org.supercsv.cellprocessor.ift; from: org.supercsv.benchmark to: org.supercsv.io.dozer; from: org.supercsv.benchmark to: org.supercsv.benchmark.model; from: org.supercsv.benchmark to: org.supercsv.util; from: org.supercsv.benchmark.cellprocessor to: org.supercsv.cellprocessor.ift; from: org.supercsv.benchmark.cellprocessor to: org.supercsv.util; from: org.supercsv.benchmark.cellprocessor to: org.supercsv.benchmark.model; from: org.supercsv.datacreators to: org.supercsv.io; from: org.supercsv.datacreators to: org.supercsv.prefs; from: org.supercsv.cellprocessor.joda to: org.supercsv.cellprocessor.ift; from: org.supercsv.cellprocessor.joda to: org.supercsv.util; from: org.supercsv.cellprocessor.joda.mock to: org.supercsv.cellprocessor.ift; from: org.supercsv.cellprocessor.joda.mock to: org.supercsv.util; from: org.supercsv.prefs to: org.supercsv.encoder; from: org.supercsv.prefs to: org.supercsv.quote; from: org.supercsv.prefs to: org.supercsv.comment; from: org.supercsv.prefs to: org.supercsv.io; from: org.supercsv.exception to: org.supercsv.util; from: org.supercsv.exception to: org.supercsv.cellprocessor.ift; from: org.supercsv.util to: org.supercsv.cellprocessor.ift; from: org.supercsv.util to: org.supercsv.mock; from: org.supercsv.quote to: org.supercsv.util; from: org.supercsv.quote to: org.supercsv.prefs; from: org.supercsv.cellprocessor.constraint to: org.supercsv.cellprocessor.ift; from: org.supercsv.cellprocessor.constraint to: org.supercsv.util; from: org.supercsv.cellprocessor.constraint to: org.supercsv; from: org.supercsv.cellprocessor.constraint to: org.supercsv.mock; from: org.supercsv.cellprocessor to: org.supercsv.cellprocessor.ift; from: org.supercsv.cellprocessor to: org.supercsv.util; from: org.supercsv.cellprocessor to: org.supercsv.mock; from: org.supercsv.cellprocessor.ift to: org.supercsv.util; from: org.supercsv.encoder to: org.supercsv.util; from: org.supercsv.encoder to: org.supercsv.prefs; from: org.supercsv to: org.supercsv.io; from: org.supercsv to: org.supercsv.mock; from: org.supercsv to: org.supercsv.cellprocessor.ift; from: org.supercsv to: org.supercsv.prefs; from: org.supercsv to: org.supercsv.cellprocessor.constraint; from: org.supercsv to: org.supercsv.util; from: org.supercsv.example to: org.supercsv.cellprocessor.ift; from: org.supercsv.example to: org.supercsv.io; from: org.supercsv.example to: org.supercsv.mock; from: org.supercsv.example to: org.supercsv.cellprocessor.constraint; from: org.supercsv.example to: org.supercsv.prefs; from: org.supercsv.example to: org.supercsv; from: org.supercsv.example to: org.supercsv.util; from: org.supercsv.io.reflection to: org.supercsv.mock; from: org.supercsv.io.reflection to: org.supercsv; from: org.supercsv.io.reflection to: org.supercsv.prefs; from: org.supercsv.features to: org.supercsv.cellprocessor.ift; from: org.supercsv.features to: org.supercsv.prefs; from: org.supercsv.features to: org.supercsv.io; from: org.supercsv.util.reflection to: org.supercsv.mock; from: org.supercsv.mock to: org.supercsv.cellprocessor.ift; from: org.supercsv.mock to: org.supercsv.util; from: org.supercsv.mock to: org.supercsv.
super-csv_super-csv,org.supercsv.io,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 43
super-csv_super-csv,org.supercsv.io,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.io; org.supercsv.prefs
super-csv_super-csv,org.supercsv.io,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.io; org.supercsv.encoder; org.supercsv.prefs
super-csv_super-csv,org.supercsv.io,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.io; org.supercsv.cellprocessor.ift; org.supercsv.util; org.supercsv.mock; org.supercsv
super-csv_super-csv,org.supercsv.cellprocessor.time,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
super-csv_super-csv,org.supercsv.cellprocessor.joda,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 37
super-csv_super-csv,org.supercsv.cellprocessor.joda,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractJodaParsingProcessor; ParseLocalDate; ParseLocalDateTime; ParseLocalTime; ParseDateTime; ParseLocalDateTest; ParseLocalDateTimeTest; ParseLocalTimeTest; ParseDateTimeTest]; [ParsePeriod; ParsePeriodTest]; [FmtDateTimeZone; FmtDateTimeZoneTest]; [FmtInterval; FmtIntervalTest]; [ParseInterval; ParseIntervalTest]; [FmtPeriod; FmtPeriodTest]; [FmtLocalTime; AbstractJodaFormattingProcessor; FmtLocalDate; AbstractJodaFormattingProcessorTest.FmtNothing; FmtLocalTimeTest; FmtLocalDateTest; FmtDateTime; FmtDateTimeTest; FmtLocalDateTime; FmtLocalDateTimeTest]; [ParseDateTimeZone; ParseDateTimeZoneTest]; [ParseDuration; ParseDurationTest]; [FmtDuration; FmtDurationTest]; [AbstractJodaFormattingProcessorTest]; [SuperCsvTestUtils]. LCC (Lack of Component Cohesion) = 0.32
super-csv_super-csv,org.supercsv.prefs,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.prefs; org.supercsv.encoder
super-csv_super-csv,org.supercsv.prefs,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.prefs; org.supercsv.io; org.supercsv.encoder
super-csv_super-csv,org.supercsv.prefs,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.prefs; org.supercsv.io; org.supercsv.mock; org.supercsv
super-csv_super-csv,org.supercsv.prefs,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.prefs; org.supercsv.encoder; org.supercsv.util; org.supercsv.mock; org.supercsv
super-csv_super-csv,org.supercsv.prefs,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.supercsv.encoder; org.supercsv.quote; org.supercsv.io
super-csv_super-csv,org.supercsv.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.util; org.supercsv.cellprocessor.ift
super-csv_super-csv,org.supercsv.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.util; org.supercsv.mock; org.supercsv.cellprocessor.ift
super-csv_super-csv,org.supercsv.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.util; org.supercsv.mock; org.supercsv; org.supercsv.io
super-csv_super-csv,org.supercsv.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.util; org.supercsv.mock; org.supercsv; org.supercsv.io; org.supercsv.cellprocessor.ift
super-csv_super-csv,org.supercsv.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.supercsv.mock
super-csv_super-csv,org.supercsv.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ReflectionUtils; MethodCache; ThreeDHashMap; ThreeDHashMapTest; MethodCacheTest; TwoDHashMap; TwoDHashMapTest]; [Util; CsvContext; UtilTest; CsvContextTest]; [BeanInterfaceProxy; BeanInterfaceProxyTest]; [BeanInterfaceProxyTest.TestInterface]; [ReflectionUtilsTest]. LCC (Lack of Component Cohesion) = 0.33
super-csv_super-csv,org.supercsv.quote,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.supercsv.quote; org.supercsv.prefs
