Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.repository,GitHubRepository,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.repository.ui,GitHubRepositoryPanel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.utils,DateUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DATE_FORMAT_YYYY_MM_DD; DATE_FORMAT_YYYY_MM_DD_HH_MM_SS; DEFAULT_DATE_FORMAT; DEFAULT_DATE_TIME_FORMAT
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.utils,GitHubIssuesUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROPERTY_USER_NAME; PROPERTY_OAUTH_TOKEN
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues,GitHubIssuesConfig,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_TEMPLATE_NAME
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues,GitHubIcons,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CLOSED_ISSUE_16; CLOSED_PULL_REQUEST_16; ERROR_16; GIT_MERGE_16; GIT_PULL_REQUEST_16; GITHUB_16; GITHUB_32; ISSUE_CLOSED_16; ISSUE_OPENED_16; MERGED_PULL_REQUEST_16; OPEN_ISSUE_16; OPEN_PULL_REQUEST_16; TEMPLATE_16; TEMPLATE_SETTINGS_16; CLOSED_ISSUE_ICON_16; CLOSED_PULL_REQUEST_ICON_16; ERROR_ICON_16; GIT_MERGE_ICON_16; GIT_PULL_REQUEST_ICON_16; GITHUB_ICON_16; GITHUB_ICON_32; ISSUE_OPENED_ICON_16; ISSUE_CLOSED_ICON_16; MERGED_PULL_REQUEST_ICON_16; OPEN_ISSUE_ICON_16; OPEN_PULL_REQUEST_ICON_16; TEMPLATE_ICON_16; TEMPLATE_SETTINGS_ICON_16; CLOSED_ISSUE_IMAGE_16; CLOSED_PULL_REQUEST_IMAGE_16; ERROR_IMAGE_16; GIT_MERGE_IMAGE_16; GIT_PULL_REQUEST_IMAGE_16; GITHUB_IMAGE_16; GITHUB_IMAGE_32; ISSUE_OPENED_IMAGE_16; ISSUE_CLOSED_IMAGE_16; MERGED_PULL_REQUEST_IMAGE_16; OPEN_ISSUE_IMAGE_16; OPEN_PULL_REQUEST_IMAGE_16; TEMPLATE_IMAGE_16; TEMPLATE_SETTINGS_IMAGE_16
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues,GitHubIssuesConnector,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues,GitHubIssues,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GREEN_COLOR; RED_COLOR; OPEN_STATE_COLOR; CLOSED_STATE_COLOR; MERGED_STATE_COLOR; DEFAULT_HOSTNAME; RAW_URL_FORMAT
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.options,GitHubIssuesOptions,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SUB_PATH
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.issue,GitHubIssueController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.issue,GitHubIssue,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LABEL_NAME_ID; LABEL_NAME_STATUS; LABEL_NAME_CREATED; LABEL_NAME_UPDATED; LABEL_NAME_CREATED_BY; LABEL_NAME_ASSIGNEE
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.issue,GitHubIssue,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.issue.ui,CommentsPanel,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_COMMENT_DELETED; PROP_COMMENT_QUOTE; PROP_COMMENT_EDITED
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.issue.ui,GitHubIssuePanel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 23
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.issue.ui,CreatePullRequestPanel,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_COMPARE_PULL_REQUEST
junichi11_netbeans-github-issues-plugin,com.junichi11.netbeans.modules.github.issues.issue.ui,MergePanel,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_MERGE_CHANGED
