Project Name,Package Name,Architecture Smell,Cause of the Smell
remibantos_jeeshop,org.rembx.jeeshop.catalog,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.rembx.jeeshop.catalog; org.rembx.jeeshop.catalog.test
remibantos_jeeshop,org.rembx.jeeshop.catalog.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Product; CatalogItem; Presentation; Discount; DiscountTest; QDiscount; SKU; Category; Catalog; PremisesOpeningSchedules; Store; QCategory; QCatalogItem; QSKU; QCatalog; QProduct; QStore; QPremisesOpeningSchedules]; [Premises; PremisesAddress]; [CatalogPersistenceUnit]; [Discount.Type]; [Discount.Trigger]; [Discount.ApplicableTo]; [QPresentation]; [QPremisesAddress; QPremises]. LCC (Lack of Component Cohesion) = 0.3
remibantos_jeeshop,org.rembx.jeeshop.catalog.test,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.rembx.jeeshop.catalog.test; org.rembx.jeeshop.catalog
remibantos_jeeshop,org.rembx.jeeshop.catalog.test,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.rembx.jeeshop.catalog
remibantos_jeeshop,org.rembx.jeeshop.catalog.test,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Assertions; TestCatalog; PresentationTexts; CatalogItemCRUDTester]; [TestCatalog.CatalogItemAssert]; [TestCatalog.CategoriesAssert]; [TestCatalog.ProductsAssert]; [TestCatalog.SKUsAssert]; [TestCatalog.SKUDiscountsAssert]. LCC (Lack of Component Cohesion) = 0.67
remibantos_jeeshop,org.rembx.jeeshop.order,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.rembx.jeeshop.order.model; org.rembx.jeeshop.catalog.model.
remibantos_jeeshop,org.rembx.jeeshop.order,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.rembx.jeeshop.order.model; org.rembx.jeeshop.user.model.
remibantos_jeeshop,org.rembx.jeeshop.order.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OrderStatus; Order; OrderItem; PaymentInfo; OrderTest]; [OrderDiscount]; [QOrderItem; QOrder]; [QOrderDiscount]. LCC (Lack of Component Cohesion) = 0.44
remibantos_jeeshop,org.rembx.jeeshop.user,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.rembx.jeeshop.user.model; org.rembx.jeeshop.user.tools.
remibantos_jeeshop,org.rembx.jeeshop.user,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.rembx.jeeshop.user.model; org.rembx.jeeshop.mail.
remibantos_jeeshop,org.rembx.jeeshop.user.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Role; RoleName]; [Address; User]; [UserPersistenceUnit]; [MailTemplate]; [Newsletter]; [QNewsletter]; [QAddress; QUser]; [QRole]; [QMailTemplate]. LCC (Lack of Component Cohesion) = 0.75
