Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
KengoTODA_what-is-maven,(default package),MavenWrapperDownloader,main,46,5,1,48,0,,
KengoTODA_what-is-maven,(default package),MavenWrapperDownloader,downloadFileFromURL,19,2,2,97,0,,
KengoTODA_what-is-maven,(default package),MavenWrapperDownloader,getPasswordAuthentication,3,1,0,102,0,,
KengoTODA_what-is-maven,jp.skypencil,SampleMojo,execute,7,2,0,26,0,,
KengoTODA_what-is-maven,jp.skypencil,SampleMojoTest,createLog,3,1,0,27,0,,
KengoTODA_what-is-maven,jp.skypencil,SampleMojoTest,testMojoHasHelpGoal,8,1,0,32,1,,
KengoTODA_what-is-maven,jp.skypencil,SampleMojoTest,testMojoHasNoFooBarGoal,5,1,0,44,0,,
KengoTODA_what-is-maven,jp.skypencil,SampleMojoTest,testSampleGoalRequiresOutputDir,6,1,0,52,0,,
KengoTODA_what-is-maven,jp.skypencil,SampleMojoTest,testSampleGoalPrintsOutputDirectory,8,1,0,61,1,,
KengoTODA_what-is-maven,jp.skypencil,Main,main,3,1,1,4,0,jp.skypencil.Main,jp.skypencil.Main
KengoTODA_what-is-maven,jp.skypencil,Main,Main,6,2,1,10,0,,
KengoTODA_what-is-maven,jp.skypencil,Main,execute,3,1,0,17,0,,
KengoTODA_what-is-maven,jp.skypencil,MainTest,testPrintMessage,13,1,0,12,1,,
KengoTODA_what-is-maven,jp.skypencil,MainTest,testNullArgument,3,1,0,26,0,,
