Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
knightliao_disconf,com.baidu.disconf.client,DisconfMgrBeanSecond,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
knightliao_disconf,com.baidu.disconf.client,DisconfMgrBean,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SCAN_SPLIT_TOKEN; applicationContext; scanPackage; fileList
knightliao_disconf,com.baidu.disconf.client.usertools.impl,DisconfDataGetterDefaultImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
knightliao_disconf,com.baidu.disconf.client.scan.inner.statically.strategy.impl,SpringScanStatic,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
knightliao_disconf,com.baidu.disconf.client.scan.inner.statically.strategy.impl,ReflectionScanStatic,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
knightliao_disconf,com.baidu.disconf.client.scan.inner.statically.model,ScanStaticModel,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
knightliao_disconf,com.baidu.disconf.client.scan.inner.statically.impl,StaticScannerFileMgrImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
knightliao_disconf,com.baidu.disconf.client.scan.inner.statically.impl,StaticScannerFileMgrImpl,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): StaticScannerMgrImplBase
knightliao_disconf,com.baidu.disconf.client.scan.inner.statically.impl,StaticScannerItemMgrImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
knightliao_disconf,com.baidu.disconf.client.scan.inner.statically.impl,StaticScannerItemMgrImpl,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): StaticScannerMgrImplBase
knightliao_disconf,com.baidu.disconf.client.scan.inner.statically.impl,StaticScannerNonAnnotationFileMgrImpl,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): StaticScannerMgrImplBase
knightliao_disconf,com.baidu.disconf.client.scan.impl,ScanMgrImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
knightliao_disconf,com.baidu.disconf.client.common.model,DisconfCenterFile.FileItemValue,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value; field; setMethod
knightliao_disconf,com.baidu.disconf.client.common.model,DisconfCenterFile.FileItemValue,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
knightliao_disconf,com.baidu.disconf.client.common.update,IDisconfSysUpdate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
knightliao_disconf,com.baidu.disconf.client.common.constants,SupportFileTypeEnum,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: type; modelName
knightliao_disconf,com.baidu.disconf.client.common.constants,Constants,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: DISCONF_PACK_NAME; HOST_PROPERTIES_KEY; PORT_PROPERTIES_KEY
knightliao_disconf,com.baidu.disconf.client.common.constants,Constants,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DISCONF_PACK_NAME; HOST_PROPERTIES_KEY; PORT_PROPERTIES_KEY
knightliao_disconf,com.baidu.disconf.client.store.inner,DisconfCenterHostFilesStore.SingletonHolder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: instance
