Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
Accla_d4m_api_java,edu.mit.ll.graphulo_ndsi,NDSITest,testNDSIQuery,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,OceanPipeKmersTest,OceanPipeKmersTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,OceanPipeKmersTest,executeNormal,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,OceanPipeKmersTest,executeNormal,Empty test,The tool detected the smell in this test method because the test is empty.
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,OceanPipeKmersTest,execute,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,GenomicEncoderTest,encode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,GenomicEncoderTest,encode,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: edu.mit.ll.graphulo_ocean.GenomicEncoder.encode; edu.mit.ll.graphulo_ocean.GenomicEncoder.encode
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,GenomicEncoderTest,decode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,GenomicEncoderTest,decodeEncode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,GenomicEncoderTest,decodeEncode,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: edu.mit.ll.graphulo_ocean.GenomicEncoder.decode; edu.mit.ll.graphulo_ocean.GenomicEncoder.encode; edu.mit.ll.graphulo_ocean.GenomicEncoder.intToBytes; edu.mit.ll.graphulo_ocean.GenomicEncoder.bytesToInt
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,GenomicEncoderTest,generateLookupTable,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,GenomicEncoderTest,generateLookupTable,Empty test,The tool detected the smell in this test method because the test is empty.
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,GenomicEncoderTest,testReverseComplementIterator,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,GenomicEncoderTest,testReverseComplementIterator,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: edu.mit.ll.graphulo.DynamicIteratorSetting.append; edu.mit.ll.graphulo_ocean.ReverseComplementApply.iteratorSetting; edu.mit.ll.graphulo_ocean.GenomicEncoder.encode; edu.mit.ll.graphulo_ocean.GenomicEncoder.reverseComplement; edu.mit.ll.graphulo.util.IteratorAdapter.hasNext; edu.mit.ll.graphulo.util.IteratorAdapter.next
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,OceanTest,runPipeline,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Accla_d4m_api_java,edu.mit.ll.graphulo_ocean,OceanTest,ingestKmersAndDist,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
