Project Name,Package Name,Architecture Smell,Cause of the Smell
ContinuumIO_nutchpy,com.continuumio.seqreaderapp,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SequenceReader; RecordIterator; SequenceReaderTest]; [App]; [SequenceWriter]; [NodeReader]; [LinkReader]; [AppTest]. LCC (Lack of Component Cohesion) = 0.75
