Project Name,Package Name,Architecture Smell,Cause of the Smell
SonarCommunity_sonar-csharp,com.sonar.it.shared,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EnsureAllTestsRunTest; EnsureAllTestsRunBase]; [VbMainCodeCsTestCodeTest; Tests; TestUtils; CoverageTest; VstsUtils; ScannerCliTest]; [WebConfigBase]. LCC (Lack of Component Cohesion) = 0.33
SonarCommunity_sonar-csharp,com.sonar.it.vbnet,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EnsureAllTestsRunTest]; [NoSonarTest; Tests; CodeDuplicationTest; TestProjectTest; CoverageTest; MetricsTest; WebConfigTest; AutoGeneratedTest; UnitTestResultsTest]. LCC (Lack of Component Cohesion) = 0.2
SonarCommunity_sonar-csharp,org.sonarsource.dotnet.shared.sarif,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.sonarsource.dotnet.shared.sarif; org.sonarsource.dotnet.shared.plugins
SonarCommunity_sonar-csharp,org.sonarsource.dotnet.shared.sarif,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.sonarsource.dotnet.shared.plugins
SonarCommunity_sonar-csharp,org.sonarsource.dotnet.shared.plugins,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 63
SonarCommunity_sonar-csharp,org.sonarsource.dotnet.shared.plugins,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.sonarsource.dotnet.shared.plugins; org.sonar.plugins.dotnet.tests
SonarCommunity_sonar-csharp,org.sonarsource.dotnet.shared.plugins,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ReportPathCollector; PropertiesSensor; DotNetSensor; AbstractModuleConfiguration; AbstractGlobalProtobufFileProcessor; DotNetSensorTest; PropertiesSensorTest; EncodingPerFileTest; AbstractGlobalProtobufFileProcessorTest; GeneratedFileFilterTest; LogSensorTest; ReportPathCollectorTest; AbstractModuleConfigurationTest; RealPathProvider; RealPathProviderTest; UnitTestResultsProvider; DotNetPluginMetadata; FileTypeSensor; CodeCoverageProvider; AbstractPropertyDefinitions; SonarLintProfileExporter; UnitTestResultsProviderTest; RoslynProfileExporterTest; CodeCoverageProviderTest; FileTypeSensorTest; ProtobufDataImporter; LogSensor; ProtobufDataImporterTest; WrongEncodingFileFilter; EncodingPerFile; WrongEncodingFileFilterTest; RoslynReport; RoslynDataImporterTest; SensorContextUtils; SensorContextUtilsTest; SarifParserCallbackImpl; RoslynDataImporter; RoslynProfileExporter; AbstractLanguageConfiguration; GeneratedFileFilter; AbstractLanguageConfigurationTest; ProjectTypeCollector; ProjectTypeCollectorTest; AbstractSonarLintProfileExporter; AbstractSonarLintProfileExporterTest]; [UnitTestResultsProvider.DotNetUnitTestResultsAggregator]; [AbstractRulesDefinition; AbstractRulesDefinitionTest; AbstractRulesDefinitionTest.TestRulesDefinition]; [AbstractRulesDefinition.Rule]; [AbstractRulesDefinition.RuleParameter]; [AbstractRulesDefinition.RuleMetadata]; [AbstractRulesDefinition.Remediation]; [AbstractRulesDefinition.SecurityStandards]; [SarifParserCallbackImpl.Issue]; [AbstractSonarWayProfile]; [CodeCoverageProvider.UnitTestCoverageAggregator]; [CodeCoverageProvider.UnitTestCoverageReportImportSensor]; [CodeCoverageProvider.IntegrationTestCoverageAggregator]; [CodeCoverageProvider.IntegrationTestCoverageReportImportSensor]; [AnalysisWarningsSensor; AnalysisWarningsSensorTest]; [AnalysisWarningsSensor.Warning]. LCC (Lack of Component Cohesion) = 0.25
SonarCommunity_sonar-csharp,org.sonarsource.dotnet.shared.plugins.protobuf,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.sonarsource.dotnet.shared.plugins.protobuf; org.sonarsource.dotnet.shared.plugins
SonarCommunity_sonar-csharp,org.sonarsource.dotnet.shared.plugins.protobuf,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.sonarsource.dotnet.shared.plugins
SonarCommunity_sonar-csharp,org.sonar.plugins.dotnet.tests,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 59
SonarCommunity_sonar-csharp,org.sonar.plugins.dotnet.tests,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.sonar.plugins.dotnet.tests; org.sonarsource.dotnet.shared.plugins
SonarCommunity_sonar-csharp,org.sonar.plugins.dotnet.tests,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.sonarsource.dotnet.shared.plugins
SonarCommunity_sonar-csharp,org.sonarsource.dotnet.protobuf,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33
