Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.spectrum,SpectrumPreference,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ALPHA_DISABLED
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.spectrum,SpectrumPreferenceCompat,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ALPHA_DISABLED
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.spectrum,SpectrumDialog.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.androidclient.views,ScrimInsetsFrameLayout.OnInsetsCallback,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.androidclient.listitems,DistrictListElementTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: WIDTH_DP
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.androidclient,Utilities,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.androidclient,Constants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ALL_DATA_LOADED_KEY; APP_VERSION_KEY; LAST_YEAR_KEY; MATCH_LEVELS; FIRST_COMP_WEEK; CMP_WEEK; FIRST_COMP_YEAR; FIRST_DISTRICT_YEAR; API_TEAM_LIST_PAGE_SIZE; API_HIT_TIMEOUT_LONG; API_HIT_TIMEOUT_SHORT; MY_TBA_UPDATE_TIMEOUT
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.androidclient,ShareUris,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BASE_URI; URI_EVENT; URI_TEAM_LIST; URI_MYTBA; URI_EVENT_LIST; URI_DISTRICT_EVENTS; URI_TEAM_DISTRICT; URI_TEAM; URI_TEAM_AT_EVENT; URI_MATCH; URI_GAMEDAY
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.androidclient,DividerItemDecoration,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: HORIZONTAL_LIST; VERTICAL_LIST
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.androidclient,Interactions,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EVENT_CLICKED; TEAM_ITEM_CLICKED; TEAM_RANKING_CLICKED; EXPAND_TEAM_RANKING
the-blue-alliance_the-blue-alliance-android,com.thebluealliance.androidclient,Analytics,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROD_ANALYTICS_KEY
