Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,ElasticsearchStateManager,getRiverState,Long Statement,The length of the statement "final GetResponse response=client.prepareGet(index()`RIVERSTATE_TYPE`FOLDERSTATE_ID + "_" + folder.getURLName().toString().hashCode()).execute().get();" is 151.,61
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,ElasticsearchStateManager,onError,Long Statement,The length of the statement "client.prepareIndex(index()`RIVERSTATE_TYPE`ERRORS_ID + "_" + folder.getURLName().toString().hashCode()).setSource(mapper.writeValueAsString(new IndexableError(null`folder.getURLName().toString()`errmsg + e))).execute().actionGet();" is 232.,101
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,ElasticsearchStateManager,onError,Long Statement,The length of the statement "client.prepareIndex(index()`RIVERSTATE_TYPE`ERRORS_ID + "_" + ((MimeMessage)msg).getMessageID().hashCode()).setSource(mapper.writeValueAsString(new IndexableError(((MimeMessage)msg).getMessageID()`null`errmsg + e))).execute().actionGet();" is 238.,117
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,ElasticsearchStateManager,setRiverState,Long Statement,The length of the statement "client.prepareIndex(index()`RIVERSTATE_TYPE`FOLDERSTATE_ID + "_" + state.getFolderUrl().hashCode()).setSource(mapper.writeValueAsString(state)).execute().actionGet();" is 166.,132
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,ElasticsearchStateManager,waitForCluster,Magic Number,The method contains a magic number: 30,148
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,ElasticsearchStateManager,waitForCluster,Long Statement,The length of the statement "final ClusterHealthResponse healthResponse=client.admin().cluster().prepareHealth().setWaitForStatus(status).setTimeout(timeout).execute().actionGet();" is 151.,152
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,ElasticsearchStateManager,waitForCluster,Long Statement,The length of the statement "throw new IOException("cluster state is " + healthResponse.getStatus().name() + " and not "+ status.name()+ "` cowardly refusing to continue with operations");" is 159.,152
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,ElasticsearchStateManager,waitForCluster,Long Statement,The length of the statement "throw new IOException("timeout` cluster does not respond to health request` cowardly refusing to continue with operations");" is 124.,152
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,State,hashCode,Magic Number,The method contains a magic number: 31,98
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.state,State,toString,Long Statement,The length of the statement "return "RiverState [folderUrl=" + folderUrl + "` uidValidity="+ uidValidity+ "` lastUid="+ lastUid+ "` lastSchedule="+ lastSchedule+ "` lastIndexed="+ lastIndexed+ "` lastTook="+ lastTook+ "` exists="+ exists+ "` lastCount="+ lastCount+ "]";" is 241.,142
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap,IMAPImporterCl,main,Empty catch clause,The method has an empty catch block.,54
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap,IMAPImporterCl,main,Magic Number,The method contains a magic number: 2,54
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap,IMAPImporterCl,run,Empty catch clause,The method has an empty catch block.,80
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap,IMAPImporterCl,start,Empty catch clause,The method has an empty catch block.,113
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap,IMAPImporterCl,start,Long Statement,The length of the statement "((TransportClient)client).addTransportAddress(new InetSocketTransportAddress(InetAddress.getByName(hostOnly)`Integer.parseInt(portOnly)));" is 138.,113
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.mailsource,ParallelPollingIMAPMailSource,fetch,Complex Method,Cyclomatic complexity of the method is 22,274
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.mailsource,ParallelPollingIMAPMailSource,fetch,Long Method,The method has 129 lines of code.,274
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.mailsource,ParallelPollingIMAPMailSource,fetch,Complex Conditional,The conditional expression pattern != null && !isRoot && !pattern.matcher(folder.getFullName()).matches() is complex.,468
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.mailsource,ParallelPollingIMAPMailSource,recurseFolders,Complex Conditional,The conditional expression es == null || es.isShutdown() || es.isTerminated() || Thread.currentThread().isInterrupted() is complex.,550
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.mailsource,ParallelPollingPOPMailSource,fetch,Complex Method,Cyclomatic complexity of the method is 8,252
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.mailsource,ParallelPollingPOPMailSource,recurseFolders,Complex Conditional,The conditional expression es == null || es.isShutdown() || es.isTerminated() || Thread.currentThread().isInterrupted() is complex.,387
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Complex Method,Cyclomatic complexity of the method is 11,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Long Statement,The length of the statement "schedule=imapSettings.containsKey("schedule") ? XContentMapValues.nodeStringValue(imapSettings.get("schedule")`null) : null;" is 124.,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Long Statement,The length of the statement "final TimeValue flushInterval=XContentMapValues.nodeTimeValue(imapSettings.get("bulk_flush_interval")`TimeValue.timeValueSeconds(5));" is 133.,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Long Statement,The length of the statement "final boolean stripTagsFromTextContent=XContentMapValues.nodeBooleanValue(imapSettings.get("with_striptags_from_textcontent")`true);" is 132.,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Long Statement,The length of the statement "final Map<String`Object> indexSettings=imapSettings.get("index_settings") != null ? XContentMapValues.nodeMapValue(imapSettings.get("index_settings")`null) : null;" is 163.,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Long Statement,The length of the statement "final Map<String`Object> typeMapping=imapSettings.get("type_mapping") != null ? XContentMapValues.nodeMapValue(imapSettings.get("type_mapping")`null) : null;" is 157.,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Long Statement,The length of the statement "MailDestination mailDestination=new ElasticsearchBulkMailDestination().maxBulkActions(bulkSize).maxConcurrentBulkRequests(maxBulkRequests).flushInterval(flushInterval).client(client).setMapping(typeMapping).setSettings(indexSettings).setType(typeName).setIndex(_indexName).setWithAttachments(withAttachments).setWithTextContent(withTextContent).setWithHtmlContent(withHtmlContent).setPreferHtmlContent(preferHtmlContent).setStripTagsFromTextContent(stripTagsFromTextContent).setHeadersToFields(headersToFields);" is 511.,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Magic Number,The method contains a magic number: 100,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Magic Number,The method contains a magic number: 30,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Magic Number,The method contains a magic number: 5,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,IMAPImporter,Magic Number,The method contains a magic number: 5,104
salyh_elasticsearch-river-imap,de.saly.elasticsearch.importer.imap.impl,IMAPImporter,start,Long Statement,The length of the statement "trigger=newTrigger().startNow().withSchedule(simpleSchedule().withIntervalInSeconds((int)interval.seconds()).repeatForever()).build();" is 134.,274
