Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
magarena,magic.data,DownloadImageFile,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
magarena,magic.data,SoundEffects,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: WIN_SOUND; LOSE_SOUND; TURN_SOUND; RESOLVE_SOUND; COMBAT_SOUND; SOUNDS_PATH; INSTANCE
magarena,magic.data,SoundEffects,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: GamePanel; MagicFrame; GeneralConfig; MagicMain; CardDefinitions; MagicCardDefinition; MagicManaCost; MagicCostManaType; MagicPlayerProfile; MagicColor; MagicAbility; MagicTiming; MagicGame; MagicDuel; DuelConfig; MagicAI; MagicPlayer; MagicPlayerDefinition; DefaultDeckGenerator; MagicCubeDefinition; MagicCondensedDeck; MagicCondensedCardDefinition; MagicDeckConstructionRule; DeckGenerators; DeckUtils; MagicCardList; MagicCard; MagicSource; MagicPermanentSet; MagicPermanent; MagicTarget; MagicPlayAuraEvent; MagicTargetChoice; MagicTargetFilter; MagicCardOnStack; MagicPayedCost; MagicTargetNone; MagicTargetHint; MagicEvent; MagicChoice; GameController; CardViewer; TitleBar; ThemeFactory; IconImages; CardImagesProvider; HighQualityCardImagesProvider; GameViewer; TextLabel; TextImages; SoundEffects; MagicEventAction; MagicTargetPicker; MagicTargetAction; MagicPermanentAction; MagicCardOnStackAction; MagicCardAction; MagicPlayerAction; MagicPayManaCostResult; MagicDefaultTargetPicker; MagicMessage; ArtificialScoringSystem; MagicCombatCreature; MagicLayer; MagicStatic; MagicCardCounter; MagicActivationMap; MagicActivation; MagicCondition; MagicActivationHints; MagicSingleActivationCondition; MagicBuilderManaCost; MagicSourceManaActivation; MagicManaActivation; MagicManaType; MagicSourceManaActivationResult; CubeDefinitions; MagicAIImpl; MagicDefaultGameplay; MagicGameplay; MagicPhase; MagicUntapPhase; MagicUpkeepPhase; MagicDrawPhase; MagicMainPhase; MagicDeclareAttackersPhase; MagicBeginOfCombatPhase; MagicDeclareBlockersPhase; MagicEndOfCombatPhase; MagicCombatDamagePhase; MagicEndOfTurnPhase; MagicCleanupPhase; MagicPermanentTriggerMap; MagicPermanentTrigger; MagicTrigger; MagicPermanentTriggerList; MagicPermanentStaticMap; MagicPermanentStatic; MagicStack; MagicItemOnStack; MagicLogBook; MagicLogMessageBuilder; MagicAction; MagicDeclareAttackersResult; MagicDeclareBlockersResult; MagicLoseGameAction; MagicModularTrigger; MagicGraveyardTriggerData; MagicPumpTargetPicker; MagicMayChoice; MayChoicePanel; MagicTappedIntoPlayTrigger; MagicTappedIntoPlayUnlessTwoTrigger; MagicEntersDrawCardTrigger; MagicEchoTrigger; MagicExaltedTrigger; MagicBattleCryTrigger; MagicLivingWeaponTrigger; MagicPlayTokenAction; MagicAttachEquipmentAction; TokenCardDefinitions; MagicFlankingTrigger; MagicRavnicaLandTrigger; MagicPingActivation; MagicDamage; MagicAllyGrowTrigger; MagicSimpleMayChoice; MagicLandfallPumpTrigger; MagicFromGraveyardToLibraryTrigger; MagicStaticType; MagicCardEvent; MagicSpellCardEvent; MagicPermanentActivation; MagicAbilityOnStack; MagicChangeCardDefinition; MagicCDA; CardStatistics; DuelPanel; ZoneBackgroundLabel; DeckStrengthViewer; CalculateThread; DuelDifficultyViewer; TexturedPanel; CardTable; CardTableModel; CostPanel; DeckStatisticsViewer; ExplorerPanel; ExplorerFilterPanel; CardChecker; GameLayeredPane; LogBookViewer; MessagePanel; KeywordsPanel; ReadmePanel; TestGameBuilder; ViewerInfo; PlayerViewerInfo; PlayerViewer; PlayerAvatarPanel; GameDuelViewer; DuelViewer; StackCombatViewer; StackViewer; ViewerScrollPane; StackViewerInfo; StackButton; CombatViewer; PermanentViewerInfo; HandGraveyardExileViewer; CardListViewer; CardButton; BattlefieldViewer; PermanentFilter; ImageHandGraveyardExileViewer; ImageCardListViewer; ImageDrawingUtils; ImageBattlefieldViewer; ImagePermanentsViewer; ImagePermanentViewer; ImageCombatViewer; ImageViewer
magarena,magic.data,DuelConfig,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
magarena,magic.data,DeckUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DECK_EXTENSION; DECK_FILEFILTER; CARD_TYPES; serialVersionUID
magarena,magic.data,CardDefinitions,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; CARD_TEXT_FOLDER; CARD_IMAGE_FOLDER; TOKEN_IMAGE_FOLDER; CARD_IMAGE_EXT; CARD_TEXT_EXT; cards; landCards; spellCards; cardsMap
magarena,magic.data,DownloadCardTextFile,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
magarena,magic.data,IconImages,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MISSING; MISSING2; MISSING_CARD; MISSING_ICON; MANA; LOGO; WIZARD; WOOD; MARBLE; GRANITE; GRANITE2; OPAL; OPAL2; ARENA; CUBE; ANY; FOLDER; LOG; TEXT; OK; CANCEL; CLOSE; FORWARD; FORWARD2; START; STOP; UNDO; BUSY; YOU; OPPONENT; DISABLED; ALL; LEFT; RIGHT; CREATURE; ARTIFACT; EQUIPMENT; ENCHANTMENT; AURA; SPELL; ABILITY; TRIGGER; TOKEN; PLUS; MINUS; CHARGE; FEATHER; GOLDCOUNTER; LAND; LAND2; LIFE; PREVENT; PREVENT2; POISON; HAND; HAND2; LIBRARY; LIBRARY2; GRAVEYARD; GRAVEYARD2; EXILE; NUMBER; DIFFICULTY; DIFFICULTY2; CANNOTTAP; SLEEP; REGENERATED; DAMAGE; COMBAT; ATTACK; BLOCK; BLOCKED; MESSAGE; PROGRESS; TROPHY; GOLD; SILVER; BRONZE; CLOVER; LOSE; TARGET; VALID; STRENGTH; EDIT; DELAY; PICTURE; AVATAR; FLYING; TRAMPLE; STRIKE; DEATHTOUCH; ANY_MANA; TAPPED; ONE; WHITE; BLUE; BLACK; RED; GREEN; COST_WHITE; COST_BLUE; COST_BLACK; COST_RED; COST_GREEN; COST_WHITE_BLUE; COST_WHITE_BLACK; COST_BLUE_BLACK; COST_BLUE_RED; COST_BLACK_RED; COST_BLACK_GREEN; COST_RED_WHITE; COST_RED_GREEN; COST_GREEN_WHITE; COST_GREEN_BLUE; COST_ZERO; COST_ONE; COST_TWO; COST_THREE; COST_FOUR; COST_FIVE; COST_SIX; COST_SEVEN; COST_EIGHT; COST_NINE; COST_NINE_OR_MORE; COST_X
magarena,magic.data,KeywordDefinitions,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; KEYWORDS_FILENAME; keywordDefinitions; name; description
magarena,magic.data,KeywordDefinition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; description
