Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure,AzureUtils,3,0,3,3,57,8,0,0,0.6666666666666666,1,1,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/main/java/jetbrains/buildServer/clouds/azure/AzureUtils.java,33
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure,AzureUtils.ListParameterizedType,1,0,0,0,15,0,0,0,-1.0,0,0,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/main/java/jetbrains/buildServer/clouds/azure/AzureUtils.java,72
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure,AzureCloudClientBase,2,0,7,4,76,15,0,0,0.42857142857142855,0,3,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/main/java/jetbrains/buildServer/clouds/azure/AzureCloudClientBase.java,37
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure,IdProvider,0,0,1,0,10,1,1,0,-1.0,0,0,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/main/java/jetbrains/buildServer/clouds/azure/IdProvider.java,19
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure,AzureCloudImagesHolder,1,0,3,2,17,3,0,0,0.0,1,1,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/main/java/jetbrains/buildServer/clouds/azure/AzureCloudImagesHolder.java,26
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure,FileIdProvider,2,0,2,2,29,3,0,1,0.0,0,0,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/main/java/jetbrains/buildServer/clouds/azure/FileIdProvider.java,26
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure,AzureUtilsTest,1,0,2,2,59,2,0,0,1.0,0,2,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/test/java/jetbrains/buildServer/clouds/azure/AzureUtilsTest.java,28
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure,AzureUtilsTest.MockCloudClientParameters,1,0,0,0,24,0,0,0,-1.0,0,0,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/test/java/jetbrains/buildServer/clouds/azure/AzureUtilsTest.java,71
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure.utils,AlphaNumericStringComparator,1,0,3,3,43,7,0,0,0.6666666666666666,0,0,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/main/java/jetbrains/buildServer/clouds/azure/utils/AlphaNumericStringComparator.java,26
paksv_teamcity-azure-plugin,jetbrains.buildServer.clouds.azure.utils,PluginPropertiesUtil,2,0,6,2,43,11,0,0,0.3333333333333333,0,0,/data/research/workspace/testability/data/repos/paksv_teamcity-azure-plugin/plugin-azure-server-base/src/main/java/jetbrains/buildServer/clouds/azure/utils/PluginPropertiesUtil.java,24
