Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Azure_azure-notificationhubs-samples,com.microsoft.samples.anh,MainApplication,initializeFlipper,Long Statement,The length of the statement "aClass.getMethod("initializeFlipper"`Context.class`ReactInstanceManager.class).invoke(null`context`reactInstanceManager);" is 121.,53
