Project Name,Package Name,Architecture Smell,Cause of the Smell
serenity-bdd_serenity-jbehave,smoketests,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [WhenUsingTables]; [TagDemo]; [WhenUsingSimpleLifecycleSteps]; [RunASingleScenario]; [WhenUsingStepLibraries]; [WhenSkippingScenarios]; [WhenUsingGivenStoriesWithWebTests]; [WhenUsingLifecycleStepsWithWebTests]; [WhenDeclaringManualScenarios]. LCC (Lack of Component Cohesion) = 1.0
serenity-bdd_serenity-jbehave,smoketests.stepdefinitions,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LifecycleStepDefinitions]; [LifecycleStepDefinitions.Calculations]; [LifecycleStepDefinitions.SelfishCalculations]; [UsingStepLibrariesStepDefinitions]; [UsingStepLibrariesStepDefinitions.SomeStepLibrary]; [SkippingScenariosStepDefinitions]; [SkippingScenariosStepDefinitions.DuckDuckGoSearchPage]; [SkippingScenariosStepDefinitions.TestSteps]; [SkippingScenariosStepDefinitions.CuriousSurfer]. LCC (Lack of Component Cohesion) = 1.0
serenity-bdd_serenity-jbehave,net.serenitybdd.jbehave,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 104
serenity-bdd_serenity-jbehave,net.serenitybdd.jbehave,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: net.serenitybdd.jbehave; net.serenitybdd.jbehave.runners
serenity-bdd_serenity-jbehave,net.serenitybdd.jbehave,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): net.serenitybdd.jbehave.runners
serenity-bdd_serenity-jbehave,net.serenitybdd.jbehave.runners,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: net.serenitybdd.jbehave.runners; net.serenitybdd.jbehave
serenity-bdd_serenity-jbehave,net.serenitybdd.jbehave.steps,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [StorySteps; SomeSerenitySteps; StoryStepsWithSerenitySteps]; [StorySteps.BuyGizmos]; [StorySteps.OrderGizmos]; [StorySteps.TheTotalPrice]; [StepsWithSharedVariables]; [SomeSeleniumSteps; SomeNestedSeleniumSteps; SomeDataDrivenSteps; SomeNormalSteps; EnterNamesStep; SomeNonWebDataDrivenSteps; CheckValuesStep]; [StoryStepsUsingACustomTag]; [SpringEnabledSteps; WidgetService; NestedSteps; NestedSpringEnabledSteps]; [CompositeSteps]; [SomeStepsWithState]; [SomeStepsWithState.Color]; [StoryStepsWithPageObjects]; [ParameterizedSteps]. LCC (Lack of Component Cohesion) = 0.54
serenity-bdd_serenity-jbehave,net.serenitybdd.jbehave.smoketests,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [WhenUsingSimpleLifecycleSteps]; [LifecycleStepDefinitions]; [LifecycleStepDefinitions.Calculations]; [WhenUsingStepLibraries]; [WhenSkippingScenarios]; [UsingStepLibrariesStepDefinitions]; [UsingStepLibrariesStepDefinitions.SomeStepLibrary]; [WhenUsingGivenStoriesWithWebTests]; [SkippingScenariosStepDefinitions]; [SkippingScenariosStepDefinitions.DuckDuckGoSearchPage]; [SkippingScenariosStepDefinitions.CuriousSurfer]. LCC (Lack of Component Cohesion) = 1.0
