Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
jlinn_quartz-redis-jobstore,net.joelinn.quartz.jobstore,RedisJobStore,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: net.joelinn.quartz.jobstore.AbstractRedisStorage
jlinn_quartz-redis-jobstore,net.joelinn.quartz.jobstore,RedisJobStore,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
jlinn_quartz-redis-jobstore,net.joelinn.quartz.jobstore,RedisJobStore,Law of Demeter violation,The tool detected the smell in this method (initialize) because the method voilates the law of Demeter. The long chain of method invocations is : net.joelinn.quartz.jobstore.AbstractRedisStorage.setMisfireThreshold; net.joelinn.quartz.jobstore.AbstractRedisStorage.setClusterCheckInterval
jlinn_quartz-redis-jobstore,net.joelinn.quartz,BaseIntegrationTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: currentlyExecuting; concurrentExecutions
jlinn_quartz-redis-jobstore,net.joelinn.quartz,BaseIntegrationTest.DataJob,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jlinn_quartz-redis-jobstore,net.joelinn.quartz,BaseIntegrationTest.SleepJob,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jlinn_quartz-redis-jobstore,net.joelinn.quartz,BaseIntegrationTest.SingletonSleepJob,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jlinn_quartz-redis-jobstore,net.joelinn.quartz,BaseIntegrationTest.SingletonSleepJob,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: currentlyExecuting; concurrentExecutions
jlinn_quartz-redis-jobstore,net.joelinn.quartz,BaseTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: net.joelinn.quartz.jobstore.RedisJobStore
jlinn_quartz-redis-jobstore,net.joelinn.quartz,MultiSchedulerIntegrationTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: net.joelinn.quartz.jobstore.RedisJobStoreSchema
jlinn_quartz-redis-jobstore,net.joelinn.quartz,MultiSchedulerIntegrationTest.SchedulerIDCheckingJob,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
