Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,SharedConfigurationState,getApplication,Long Statement,The length of the statement "return () -> Optional.<Bootstrap>ofNullable(get(Bootstrap.class)).map(b -> (Application<C>)b.getApplication()).orElseThrow(() -> new NullPointerException("Application instance is not yet available"));" is 200.,145
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,SharedConfigurationState,assignTo,Long Statement,The length of the statement "Preconditions.checkState(!STATE.containsKey(application)`"Shared state already associated with application %s"`application.getClass().getName());" is 145.,238
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,SharedConfigurationState,getStartupInstance,Long Statement,The length of the statement "return Preconditions.checkNotNull(STARTUP_INSTANCE.get()`"Shared state startup instance is not available: either you try to access it from different thread" + "or trying to obtain instance after application startup (in later case` use lookup by " + "application or environment objects instead).");" is 297.,271
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,SharedConfigurationState,lookupOrFail,Long Statement,The length of the statement "return ((Optional<V>)lookup(application`key)).orElseThrow(() -> new IllegalStateException(Strings.lenientFormat(message`args)));" is 128.,314
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,SharedConfigurationState,lookupOrFail,Long Statement,The length of the statement "return ((Optional<V>)lookup(environment`key)).orElseThrow(() -> new IllegalStateException(Strings.lenientFormat(message`args)));" is 128.,334
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,SharedConfigurationState,get,Long Statement,The length of the statement "final Application application=(Application)environment.getApplicationContext().getAttribute(CONTEXT_APPLICATION_PROPERTY);" is 122.,365
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,ConfigurationContext,setDuplicatesDetector,Long Statement,The length of the statement "logger.warn("Configured duplicates detector {} is overridden with {}"`duplicates.getClass().getSimpleName()`detector.getClass().getSimpleName());" is 145.,136
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,ConfigurationContext,getNormalModules,Long Statement,The length of the statement "return getEnabledModules().stream().filter(mod -> !((ModuleItemInfo)getInfo(mod)).isOverriding()).collect(Collectors.toList());" is 127.,384
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,ConfigurationContext,getOverridingModules,Long Statement,The length of the statement "return getEnabledModules().stream().filter(mod -> ((ModuleItemInfo)getInfo(mod)).isOverriding()).collect(Collectors.toList());" is 126.,393
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,ConfigurationContext,registerDisablePredicates,Long Statement,The length of the statement "final List<PredicateHandler> list=Arrays.stream(predicates).map(p -> new PredicateHandler(p`getScope())).collect(Collectors.toList());" is 134.,642
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,ConfigurationContext,initPhaseStarted,Long Statement,The length of the statement "lifecycle().initializationStarted(bootstrap`getEnabledDropwizardBundles()`getDisabledDropwizardBundles()`getIgnoredItems(ConfigItem.DropwizardBundle));" is 151.,677
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,ConfigurationContext,applyPredicatesForRegisteredItems,Long Statement,The length of the statement "ImmutableList.builder().addAll(getEnabledModules()).addAll(getEnabledBundles()).addAll(getEnabledExtensions()).addAll(getEnabledInstallers()).build().stream().<ItemInfo>map(this::getInfo).forEach(item -> applyDisablePredicates(predicates`item));" is 245.,858
xvik_dropwizard-guicey,ru.vyarus.dropwizard.guice.module.context,ConfigurationContext,registerDisable,Complex Conditional,The conditional expression type.isInstanceConfig() && id.getIdentity() == null && disabledByHolder.containsKey(id) is complex.,876
