Project Name,Package Name,Architecture Smell,Cause of the Smell
digitalbuddha_AndroidStarter,android.support.v7.appcompat,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [R]; [R.anim]; [R.attr]; [R.bool]; [R.color]; [R.dimen]; [R.drawable]; [R.id]; [R.integer]; [R.layout]; [R.string]; [R.style]; [R.styleable]. LCC (Lack of Component Cohesion) = 1.0
