Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.server,SMBDeployerRunTypeTest,testUNCPathsPattern,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.cargo,CargoBuildProcessAdapterTest,testSimpleDeploy,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.cargo,CargoBuildProcessAdapterTest,testReDeploy,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.cargo,CargoBuildProcessAdapterTest,testDeployWithContext,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.cargo,CargoBuildProcessAdapterTest,testDeployRootContext,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.cargo,CargoBuildProcessAdapterTest,testReDeployRootContext,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.cargo,CargoBuildProcessAdapterHttpsTest,testSimpleDeploy,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.ftp,DockerFtpBuildProcessAdapterTest,testSimpleTransfer,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.ftp,FtpBuildProcessAdapterTest,testSimpleTransfer,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.ftp,FtpBuildProcessAdapterTest,testTransferInActiveMode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.ftp,FtpBuildProcessAdapterTest,testTransferToExistingPath,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.ftp,FtpBuildProcessAdapterTest,testTransferUTF8BOM,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.ftp,FtpBuildProcessAdapterTest,testNotAuthorized,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
JetBrains_teamcity-deployer-plugin,jetbrains.buildServer.deployer.agent.ssh,BaseSSHTransferTest,testTransferToExistingPath,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
