Project Name,Package Name,Architecture Smell,Cause of the Smell
pedrovgs_Renderers,com.pedrogomez.renderers.sample.ui.renderers,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LikeVideoRenderer; VideoRenderer; RemovableVideoRenderer; FavoriteVideoRenderer; LiveVideoRenderer]; [RemovableVideoRenderer.Listener]. LCC (Lack of Component Cohesion) = 0.33
