Project Name,Package Name,Architecture Smell,Cause of the Smell
juniversal_juniversal,org.juniversal.translator.cplusplus,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.juniversal.translator.cplusplus; org.juniversal.translator.core
juniversal_juniversal,org.juniversal.translator.core,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.juniversal.translator.core; org.juniversal.translator.cplusplus
juniversal_juniversal,org.juniversal.translator.core,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.juniversal.translator.cplusplus
juniversal_juniversal,org.juniversal.translator.all,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TranslateExpressionTest]; [TranslateJavadocCommentTest]; [TranslateMappedMethodTest]; [TranslatePrimitiveTypeTest]; [TranslateOperatorTest]; [TranslateLiteralTest]; [TranslateMethodTest]; [TranslateStatementTest]. LCC (Lack of Component Cohesion) = 1.0
juniversal_juniversal,ju.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HashMap; Map; MapEntry; AbstractMap; HashMap.Entry]; [Map.Entry]; [MapEntry.Type]. LCC (Lack of Component Cohesion) = 0.43
juniversal_juniversal,java.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: java.util; java.lang
juniversal_juniversal,java.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: java.util; java.io; java.lang
juniversal_juniversal,java.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HashMap; HashMap.AbstractMapIterator; HashMap.HashMapEntrySet; Map; MapEntry; AbstractMap; AbstractMap.SimpleImmutableEntry; AbstractMap.SimpleEntry; Iterator; HashMap.Entry; HashMap.EntryIterator; HashMap.KeyIterator; HashMap.ValueIterator]; [Map.Entry]; [MapEntry.Type]; [Iterator]. LCC (Lack of Component Cohesion) = 0.25
juniversal_juniversal,java.io,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: java.io; java.lang
juniversal_juniversal,java.io,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: java.io; java.lang; java.util
juniversal_juniversal,java.lang,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 64
juniversal_juniversal,java.lang,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: java.lang; java.io
juniversal_juniversal,java.lang,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: java.lang; java.util; java.io
juniversal_juniversal,java.lang,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): java.io; java.util
juniversal_juniversal,org.juniversal.buildtools.common,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [JavaToObjectiveC; Translator; JUniversalTranslator; JavaToCSharp; JavaToCPlusPlus; JavaToCSharpTangible]; [MSBuild]. LCC (Lack of Component Cohesion) = 0.29
