Project Name,Package Name,Architecture Smell,Cause of the Smell
beothorn_webGrude,webGrude.mappables,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TooManyResultsError]; [WrongTypeError]; [Foo]; [Foo.SomeRepeatingContent]; [Foo.SomeContent]; [Foo.SomeNestedContent]; [Foo.Section]. LCC (Lack of Component Cohesion) = 1.0
