Project Name,Package Name,Architecture Smell,Cause of the Smell
TeamBliss-LP_android_frameworks_base,com.android.internal.policy.impl,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 55
TeamBliss-LP_android_frameworks_base,com.android.internal.policy.impl,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.internal.policy.impl; com.android.server; com.android.server.wm
TeamBliss-LP_android_frameworks_base,com.android.internal.policy.impl,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.internal.policy.impl; android.media; com.android.server; com.android.server.wm
TeamBliss-LP_android_frameworks_base,com.android.internal.policy.impl,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.internal.policy.impl; android.content; android.net; com.android.server; com.android.server.wm
TeamBliss-LP_android_frameworks_base,com.android.internal.policy.impl,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OPGesturesListener; PhoneWindowManager; SystemGesturesPointerEventListener; PhoneWindow; ShortcutManager; PhoneFallbackEventHandler; GlobalKeyManager; ImmersiveModeConfirmation; LogDecelerateInterpolator; GlobalActions; EnableAccessibilityController; GlobalActions.GlobalActionsDialog; BarController]; [OPGesturesListener.Callbacks]; [ImmersiveModeConfirmation.ClingWindowView]; [ImmersiveModeConfirmation.H]; [GlobalActions.PowerAction]; [GlobalActions.RebootAction]; [GlobalActions.MyAdapter]; [GlobalActions.Action]; [GlobalActions.LongPressAction]; [GlobalActions.SinglePressAction]; [GlobalActions.ToggleAction]; [GlobalActions.State]; [GlobalActions.SilentModeToggleAction]; [GlobalActions.SilentModeTriStateAction]; [PhoneWindowManager.CustomActionReceiver]; [PhoneWindowManager.PowerMenuReceiver]; [PhoneWindowManager.PolicyHandler]; [PhoneWindowManager.SettingsObserver]; [PhoneWindowManager.MyWakeGestureListener; WakeGestureListener]; [PhoneWindowManager.MyOrientationListener; WindowOrientationListener]; [PhoneWindowManager.HideNavInputEventReceiver]; [PhoneWindowManager.ScreenLockTimeout]; [WindowOrientationListener.SensorEventListenerImpl]; [SystemGesturesPointerEventListener.Callbacks]; [PhoneWindow.SettingsObserver]; [PhoneWindow.WindowManagerHolder]; [PhoneWindow.PanelMenuPresenterCallback]; [PhoneWindow.ActionMenuPresenterCallback]; [PhoneWindow.DecorView]; [PhoneWindow.StylusGestureFilter]; [PhoneWindow.ActionModeCallbackWrapper]; [PhoneWindow.DrawableFeatureState]; [PhoneWindow.PanelFeatureState]; [PhoneWindow.SavedState]; [PhoneWindow.RotationWatcher]; [PhoneWindow.DialogMenuCallback]; [PhoneWindow.ColorViewState]; [Policy]; [RecentApplicationsBackground]; [PhoneLayoutInflater]; [IconUtilities]. LCC (Lack of Component Cohesion) = 0.75
