Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
xerial_sqlite-jdbc,org.sqlite,MultipleClassLoaderTest,multipleClassLoader,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
xerial_sqlite-jdbc,org.sqlite,MultipleClassLoaderTest,multipleClassLoader,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
xerial_sqlite-jdbc,org.sqlite,MultipleClassLoaderTest,multipleClassLoader,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
xerial_sqlite-jdbc,org.sqlite,BusyHandlerTest,basicBusyHandler,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
xerial_sqlite-jdbc,org.sqlite,BusyHandlerTest,basicBusyHandler,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
xerial_sqlite-jdbc,org.sqlite,BusyHandlerTest,testUnregister,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
xerial_sqlite-jdbc,org.sqlite,BusyHandlerTest,testUnregister,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.sqlite.BusyHandler.setHandler; org.sqlite.BusyHandler.clearHandler
xerial_sqlite-jdbc,org.sqlite,BusyHandlerTest,testUnregister,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
xerial_sqlite-jdbc,org.sqlite,ErrorMessageTest,moved,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
xerial_sqlite-jdbc,org.sqlite,ErrorMessageTest,writeProtected,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
xerial_sqlite-jdbc,org.sqlite,ErrorMessageTest,cantOpenDir,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
xerial_sqlite-jdbc,org.sqlite,ErrorMessageTest,shouldUsePlainErrorCodeAsVendorCodeAndExtendedAsResultCode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
xerial_sqlite-jdbc,org.sqlite,ErrorMessageTest,unknownErrorExceptionMessageShouldContainOriginalErrorCode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
