Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
kontalk_tigase-server,tigase.disteventbus.impl,LocalEventBus,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EVENTBUS_INTERNAL_EVENTS_XMLNS; HANDLER_ADDED_EVENT_NAME; HANDLER_REMOVED_EVENT_NAME
kontalk_tigase-server,tigase.disteventbus.impl,EventsNameMapTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: tigase.disteventbus.impl.EventsNameMap
kontalk_tigase-server,tigase.disteventbus.impl,LocalEventBusTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: tigase.disteventbus.impl.LocalEventBus
kontalk_tigase-server,tigase.disteventbus.component,EventPublisherModule,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: tigase.server.Packet
kontalk_tigase-server,tigase.disteventbus.component,EventPublisherModule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID
kontalk_tigase-server,tigase.disteventbus.component,EventPublisherModule,Law of Demeter violation,The tool detected the smell in this method (afterRegistration) because the method voilates the law of Demeter. The long chain of method invocations is : tigase.disteventbus.component.EventBusContext.getEventBusInstance; tigase.disteventbus.impl.LocalEventBus.addHandler
kontalk_tigase-server,tigase.disteventbus.component,EventPublisherModule,Law of Demeter violation,The tool detected the smell in this method (publishEvent) because the method voilates the law of Demeter. The long chain of method invocations is : tigase.disteventbus.component.EventBusContext.getSubscriptionStore; tigase.disteventbus.component.stores.SubscriptionStore.getSubscribersJIDs
kontalk_tigase-server,tigase.disteventbus.component,EventPublisherModule,Law of Demeter violation,The tool detected the smell in this method (unregisterModule) because the method voilates the law of Demeter. The long chain of method invocations is : tigase.disteventbus.component.EventBusContext.getEventBusInstance; tigase.disteventbus.impl.LocalEventBus.removeHandler
kontalk_tigase-server,tigase.disteventbus.component,UnsubscribeModule,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: tigase.disteventbus.impl.EventName
kontalk_tigase-server,tigase.disteventbus.component,UnsubscribeModule,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID
kontalk_tigase-server,tigase.disteventbus.component,UnsubscribeModule,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
kontalk_tigase-server,tigase.disteventbus.component,UnsubscribeModule,Law of Demeter violation,The tool detected the smell in this method (afterRegistration) because the method voilates the law of Demeter. The long chain of method invocations is : tigase.disteventbus.component.EventBusContext.getEventBusInstance; tigase.disteventbus.impl.LocalEventBus.addHandler
kontalk_tigase-server,tigase.disteventbus.component,UnsubscribeModule,Law of Demeter violation,The tool detected the smell in this method (onRemoveHandler) because the method voilates the law of Demeter. The long chain of method invocations is : tigase.disteventbus.component.EventBusContext.getEventBusInstance; tigase.disteventbus.impl.LocalEventBus.hasHandlers
kontalk_tigase-server,tigase.disteventbus.component,UnsubscribeModule,Law of Demeter violation,The tool detected the smell in this method (processSet) because the method voilates the law of Demeter. The long chain of method invocations is : tigase.disteventbus.component.EventBusContext.getSubscriptionStore; tigase.disteventbus.component.stores.SubscriptionStore.removeSubscription
kontalk_tigase-server,tigase.disteventbus.component,UnsubscribeModule,Law of Demeter violation,The tool detected the smell in this method (processSet) because the method voilates the law of Demeter. The long chain of method invocations is : tigase.disteventbus.component.EventBusContext.getSubscriptionStore; tigase.disteventbus.component.stores.SubscriptionStore.removeSubscription
