Project Name,Package Name,Architecture Smell,Cause of the Smell
aerospike_aerospike-loader,com.aerospike.load,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Utils; AerospikeLoad; SrcColumnType; SrcColumnType.ColumnDefinition; AsWriterTask; BinDefinition; Parser; Constants; Counter; Parameters; MetaDefinition; MappingDefinition; PrintStat]; [SrcColumnType.DstColumnType]; [Counter.Current]; [BinType; BinType.DataTypeTest]. LCC (Lack of Component Cohesion) = 0.24
