Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
juniversal_jsimple,goodfriends.util,Constants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: AZURE_MOBILE_APP_NAME; AZURE_APP_ID; AZURE_DB_PATH; AZURE_FRIEND_TABLE_NAME; MY_ID_COLUMN; FACEBOOK_APP_ID; FACEBOOK_APP_SECRET; FACEBOOK_SCOPE; FACEBOOK_CALLBACK; LOCAL_TOKEN_STORAGE
juniversal_jsimple,goodfriends,GoodFriends,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
juniversal_jsimple,jsimple.pushnotifications,PushNotificationsReceiver.PushNotificationsReceiverFactory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.io,MurmurHash3,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BUFFER_SIZE
juniversal_jsimple,jsimple.io,Paths,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
juniversal_jsimple,jsimple.io,Paths,Law of Demeter violation,The tool detected the smell in this method (getTestOutputDirectory) because the method voilates the law of Demeter. The long chain of method invocations is : jsimple.io.Paths.getInstance; jsimple.io.Paths.getApplicationDataDirectory
juniversal_jsimple,jsimple.io,StdIO,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: outStream; errStream; inStream; out; err; in
juniversal_jsimple,jsimple.io,DirectoryTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
juniversal_jsimple,jsimple.net,SocketListener.SocketListenerFactory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.net,HttpRequest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: METHOD_GET; METHOD_POST; METHOD_PUT; METHOD_DELETE; HEADER_CONTENT_LENGTH; HEADER_CONTENT_TYPE; HEADER_USER_AGENT; HEADER_ACCEPT
juniversal_jsimple,jsimple.net,HttpRequest.HttpRequestFactory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.net,JavaTcpSocketListener.JavaSocketListenerFactory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.net,JavaHttpRequest.JavaHttpRequestFactory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.net,JavaHttpResponse.EmptyInputStream,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.oauth.utils,Sha1,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DIGEST_SIZE
juniversal_jsimple,jsimple.oauth.model,Verb,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GET; POST; PUT; DELETE
juniversal_jsimple,jsimple.oauth.model,OAuthRequest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_CONTENT_TYPE
juniversal_jsimple,jsimple.oauth.model,OAuthRequest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
juniversal_jsimple,jsimple.oauth.model,OAuthConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TIMESTAMP; SIGN_METHOD; SIGNATURE; CONSUMER_SECRET; CONSUMER_KEY; CALLBACK; VERSION; NONCE; PARAM_PREFIX; TOKEN; TOKEN_SECRET; OUT_OF_BAND; VERIFIER; HEADER; EMPTY_TOKEN; SCOPE; ACCESS_TOKEN; CLIENT_ID; CLIENT_SECRET; REDIRECT_URI; CODE; GRANT_TYPE
juniversal_jsimple,jsimple.oauth.builder.api,TwitterOAuthApi.SSL,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.oauth.builder.api,TwitterOAuthApi.Authenticate,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.oauth.builder.api,TwitterOAuthApi.Authorize,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.logging.helpers,NOPLogger,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NOP_LOGGER
juniversal_jsimple,jsimple.logging,Level,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: OFF; TRACE; DEBUG; INFO; WARN; ERROR
juniversal_jsimple,jsimple.json.readerwriter,JsonObjectType,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
juniversal_jsimple,jsimple.json.objectmodel,JsonNull,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: singleton
juniversal_jsimple,jsimple.util,Longs,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MAX_VALUE; MIN_VALUE
juniversal_jsimple,jsimple.util,MessageFormatter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NULL
juniversal_jsimple,jsimple.util,MessageFormatter.FormattingTuple,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.util,MessageFormatter.FormattingTuple,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NULL
juniversal_jsimple,jsimple.util,Integers,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MAX_VALUE; MIN_VALUE; MIN_RADIX; MAX_RADIX
juniversal_jsimple,jsimple.util,SystemUtilsBase,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: currentTimeOverride
juniversal_jsimple,jsimple.util,DateTime,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MILLISECONDS_PER_SECOND; MILLISECONDS_PER_MINUTE; MILLISECONDS_PER_HOUR; MILLISECONDS_PER_DAY; NULL_DATE
juniversal_jsimple,jsimple.util,DateTime,Law of Demeter violation,The tool detected the smell in this method (rfc3339ToMillis) because the method voilates the law of Demeter. The long chain of method invocations is : jsimple.util.DateTime.parseRFC3339; jsimple.util.DateTime.toMillis
juniversal_jsimple,jsimple.util,Doubles,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MAX_VALUE; MIN_VALUE
juniversal_jsimple,jsimple.util,ArraysTest.Element,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
juniversal_jsimple,jsimple.util,HashMapTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
