Project Name,Package Name,Architecture Smell,Cause of the Smell
Netflix_Surus,org.surus.pig,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RAD; RAD_Test]; [ScorePMML; ScorePMML_AuditTest; ScorePMML_IrisTest; ScorePMML_ElNinoTest]. LCC (Lack of Component Cohesion) = 0.33
