Project Name,Package Name,Architecture Smell,Cause of the Smell
xp,com.enonic.xp.portal.url,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.enonic.xp.portal; com.enonic.xp.content
