Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,PerformanceTuning,issues,Long Statement,The length of the statement "Jvm.debug().on(PerformanceTuning.class`lastModified == 0 ? "No " + TIMESTAMP + " file" : "Tuning Timestamp " + age / 1e3 + " seconds.");" is 136.,64
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,PerformanceTuning,issues,Long Statement,The length of the statement "issues.addAll(asList(checkCStates(kernelCmdLineParams)`checkSpectreMitigation(kernelCmdLineParams)`checkSoftlockup(kernelCmdLineParams)`checkAudit(kernelCmdLineParams)`checkPageTableIsolation(kernelCmdLineParams)`checkMCE(kernelCmdLineParams)));" is 245.,64
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,PerformanceTuning,issues,Magic Number,The method contains a magic number: 30,64
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,PerformanceTuning,issues,Magic Number,The method contains a magic number: 1e3,64
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,PerformanceTuning,checkScalingGovernors,Long Statement,The length of the statement "List<String> cpusWithSlowGovernors=pathsToCpus.filter(pathToCpu -> pathToCpu.getFileName().toString().startsWith("cpu")).filter(pathToCpu -> !pathToCpu.toString().endsWith("idle")).filter(pathToCpu -> {" is 202.,108
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,PerformanceTuning,checkScalingGovernors,Long Statement,The length of the statement "return cpusWithSlowGovernors.stream().collect(joining("` "`"Following CPUs have non-performant scaling governor setting: "`"."));" is 129.,108
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,PerformanceTuning,checkSpectreMitigation,Complex Conditional,The conditional expression !kernelCmdLineParams.contains("nospectre_v2") && !kernelCmdLineParams.contains("spectre_v2=off") && !kernelCmdLineParams.contains("mitigations=off") is complex.,145
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,PerformanceTuning,checkSpectreMitigation,Long Statement,The length of the statement "if (!kernelCmdLineParams.contains("nospectre_v2") && !kernelCmdLineParams.contains("spectre_v2=off") && !kernelCmdLineParams.contains("mitigations=off")) {" is 155.,145
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,getSetAccessible0Method,Long Statement,The length of the statement "MethodHandles.Lookup lookup=(MethodHandles.Lookup)privateLookupIn.invoke(null`AccessibleObject.class`MethodHandles.lookup());" is 125.,217
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,getCompileThreshold0,Empty catch clause,The method has an empty catch block.,265
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,getCompileThreshold0,Magic Number,The method contains a magic number: 10_000,265
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,getProcessId0,Empty catch clause,The method has an empty catch block.,362
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,getProcessId0,Empty catch clause,The method has an empty catch block.,362
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,trimFirst,Magic Number,The method contains a magic number: 2,417
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,trimFirst,Magic Number,The method contains a magic number: 2,417
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,trimFirst,Magic Number,The method contains a magic number: 2,417
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,busyWaitMicros,Magic Number,The method contains a magic number: 1_000,510
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,getMethod0,Empty catch clause,The method has an empty catch block.,609
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,getMethod0,Long Statement,The length of the statement "if (!Modifier.isPublic(method.getModifiers()) || !Modifier.isPublic(method.getDeclaringClass().getModifiers())) setAccessible(method);" is 134.,609
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,resetExceptionHandlers,Long Identifier,The length of the field DEFAULT_ERROR_EXCEPTION_HANDLER is 31.,761
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,resetExceptionHandlers,Long Identifier,The length of the field DEFAULT_WARN_EXCEPTION_HANDLER is 30.,761
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,resetExceptionHandlers,Long Identifier,The length of the field DEFAULT_DEBUG_EXCEPTION_HANDLER is 31.,761
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,resetExceptionHandlers,Long Identifier,The length of the field DEFAULT_PERF_EXCEPTION_HANDLER is 30.,761
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,recordExceptions,Long Statement,The length of the statement "setPerfExceptionHandler(debug ? recordingExceptionHandler(LogLevel.PERF`map`exceptionsOnly`logToSlf4j) : logToSlf4j ? Slf4jExceptionHandler.PERF : NullExceptionHandler.NOTHING);" is 177.,811
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,recordExceptions,Long Statement,The length of the statement "setDebugExceptionHandler(debug ? recordingExceptionHandler(LogLevel.DEBUG`map`exceptionsOnly`logToSlf4j) : logToSlf4j ? Slf4jExceptionHandler.DEBUG : NullExceptionHandler.NOTHING);" is 180.,811
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,maxDirectMemory0,Empty catch clause,The method has an empty catch block.,958
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,stackTraceEndsWith,Magic Number,The method contains a magic number: 2,1010
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,parseSize,Complex Method,Cyclomatic complexity of the method is 13,1212
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,parseSize,Magic Number,The method contains a magic number: 40,1212
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,parseSize,Magic Number,The method contains a magic number: 30,1212
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,parseSize,Magic Number,The method contains a magic number: 20,1212
OpenHFT_Chronicle-Core,net.openhft.chronicle.core,Jvm,parseSize,Magic Number,The method contains a magic number: 10,1212
