Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImplTest,setup,3,1,0,22,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImplTest,testNoConfig,6,1,0,28,1
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImplTest,testLoadedConfig_none,7,1,0,38,1
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImplTest,testLoadedConfig_simple,8,1,0,51,1
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImplTest,testLoadedConfig_disable,4,1,0,67,1
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImplTest,testLoadedConfig_complete,10,1,0,76,1
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImplTest,loadConfig,9,1,1,94,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImplTest,assertMapping,7,1,6,109,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigMap,VirtualHostConfigMap,3,1,1,21,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigMap,isEnabled,3,1,0,26,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigMap,buildMappings,7,2,0,31,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigMap,buildMapping,12,2,1,42,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigMap,getString,7,2,1,58,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigMap,getBoolean,4,1,2,69,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigMap,findMappingNames,10,3,0,75,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigMap,findMappingName,7,2,1,91,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfig,isEnabled,0,1,0,7,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfig,getMappings,0,1,0,9,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImpl,VirtualHostConfigImpl,4,1,0,22,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImpl,isEnabled,3,1,0,28,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImpl,getMappings,3,1,0,34,0
xp,com.enonic.xp.web.vhost.impl.config,VirtualHostConfigImpl,configure,8,2,1,40,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingsTest,setup,3,1,0,14,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingsTest,testOrder,11,1,0,20,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingsTest,testResolve,9,1,0,35,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingsTest,testResolve_notFound,8,1,0,49,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingsTest,addMapping,7,1,4,62,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,setup,3,1,0,15,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,testGetName,3,1,0,21,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,testGetHost,7,1,0,27,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,testGetSource,9,1,0,39,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,testGetTarget,9,1,0,54,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,testGetUserStoreKey,5,1,0,69,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,testGetFullTargetPath,9,1,0,78,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,testMatches_wrongHost,9,1,0,92,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,testMatches_wrongSource,9,1,0,106,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappingTest,testMatches_host,9,1,0,120,1
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappings,VirtualHostMappings,3,1,0,15,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappings,add,3,1,1,20,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappings,resolve,8,3,1,25,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMappings,iterator,3,1,0,38,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,VirtualHostMapping,6,1,1,27,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,getName,3,1,0,35,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,getHost,3,1,0,41,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,getSource,3,1,0,47,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,getTarget,3,1,0,53,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,getUserStoreKey,3,1,0,59,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,setHost,3,1,1,65,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,setSource,3,1,1,70,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,setTarget,3,1,1,75,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,setUserStoreKey,3,1,1,80,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,matches,3,1,1,85,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,matchesHost,4,1,1,90,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,matchesSource,4,1,1,96,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,getFullTargetPath,7,2,1,102,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,compareTo,9,2,1,113,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,compareHost,3,1,1,127,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,compareSource,9,2,1,132,0
xp,com.enonic.xp.web.vhost.impl.mapping,VirtualHostMapping,normalizePath,7,2,1,145,0
xp,com.enonic.xp.web.vhost.impl,VirtualHostFilterTest,setup,10,1,0,32,0
xp,com.enonic.xp.web.vhost.impl,VirtualHostFilterTest,testNotEnabled,5,1,0,47,1
xp,com.enonic.xp.web.vhost.impl,VirtualHostFilterTest,testNoMapping,5,1,0,57,1
xp,com.enonic.xp.web.vhost.impl,VirtualHostFilterTest,testMapping_notFound,7,1,0,67,1
xp,com.enonic.xp.web.vhost.impl,VirtualHostFilterTest,testMapping_found,13,1,0,80,1
xp,com.enonic.xp.web.vhost.impl,VirtualHostFilterTest,addMapping,7,1,0,101,0
xp,com.enonic.xp.web.vhost.impl,VirtualHostFilter,doHandle,19,3,3,26,0
xp,com.enonic.xp.web.vhost.impl,VirtualHostFilter,generateDefaultVirtualHostMapping,9,1,1,54,0
xp,com.enonic.xp.web.vhost.impl,VirtualHostFilter,setConfig,3,1,1,67,0
xp,com.enonic.xp.web,HttpStatusTest,test100,3,1,0,10,1
xp,com.enonic.xp.web,HttpStatusTest,test101,3,1,0,16,1
xp,com.enonic.xp.web,HttpStatusTest,test102,3,1,0,22,1
xp,com.enonic.xp.web,HttpStatusTest,test103,3,1,0,28,1
xp,com.enonic.xp.web,HttpStatusTest,test200,3,1,0,34,1
xp,com.enonic.xp.web,HttpStatusTest,test201,3,1,0,40,1
xp,com.enonic.xp.web,HttpStatusTest,test202,3,1,0,46,1
xp,com.enonic.xp.web,HttpStatusTest,test203,3,1,0,52,1
xp,com.enonic.xp.web,HttpStatusTest,test204,3,1,0,58,1
xp,com.enonic.xp.web,HttpStatusTest,test205,3,1,0,64,1
xp,com.enonic.xp.web,HttpStatusTest,test206,3,1,0,70,1
xp,com.enonic.xp.web,HttpStatusTest,test207,3,1,0,76,1
xp,com.enonic.xp.web,HttpStatusTest,test208,3,1,0,82,1
xp,com.enonic.xp.web,HttpStatusTest,test226,3,1,0,88,1
xp,com.enonic.xp.web,HttpStatusTest,test300,3,1,0,94,1
xp,com.enonic.xp.web,HttpStatusTest,test301,3,1,0,100,1
xp,com.enonic.xp.web,HttpStatusTest,test302,3,1,0,106,1
xp,com.enonic.xp.web,HttpStatusTest,test303,3,1,0,112,1
xp,com.enonic.xp.web,HttpStatusTest,test304,3,1,0,118,1
xp,com.enonic.xp.web,HttpStatusTest,test307,3,1,0,124,1
xp,com.enonic.xp.web,HttpStatusTest,test308,3,1,0,130,1
xp,com.enonic.xp.web,HttpStatusTest,test400,3,1,0,136,1
xp,com.enonic.xp.web,HttpStatusTest,test401,3,1,0,142,1
xp,com.enonic.xp.web,HttpStatusTest,test402,3,1,0,148,1
xp,com.enonic.xp.web,HttpStatusTest,test403,3,1,0,154,1
xp,com.enonic.xp.web,HttpStatusTest,test404,3,1,0,160,1
xp,com.enonic.xp.web,HttpStatusTest,test405,3,1,0,166,1
xp,com.enonic.xp.web,HttpStatusTest,test406,3,1,0,172,1
xp,com.enonic.xp.web,HttpStatusTest,test407,3,1,0,178,1
xp,com.enonic.xp.web,HttpStatusTest,test408,3,1,0,184,1
xp,com.enonic.xp.web,HttpStatusTest,test409,3,1,0,190,1
xp,com.enonic.xp.web,HttpStatusTest,test410,3,1,0,196,1
xp,com.enonic.xp.web,HttpStatusTest,test411,3,1,0,202,1
xp,com.enonic.xp.web,HttpStatusTest,test412,3,1,0,208,1
xp,com.enonic.xp.web,HttpStatusTest,test413,3,1,0,214,1
xp,com.enonic.xp.web,HttpStatusTest,test414,3,1,0,220,1
xp,com.enonic.xp.web,HttpStatusTest,test415,3,1,0,226,1
xp,com.enonic.xp.web,HttpStatusTest,test416,3,1,0,232,1
xp,com.enonic.xp.web,HttpStatusTest,test417,3,1,0,238,1
xp,com.enonic.xp.web,HttpStatusTest,test422,3,1,0,244,1
xp,com.enonic.xp.web,HttpStatusTest,test423,3,1,0,250,1
xp,com.enonic.xp.web,HttpStatusTest,test424,3,1,0,256,1
xp,com.enonic.xp.web,HttpStatusTest,test426,3,1,0,262,1
xp,com.enonic.xp.web,HttpStatusTest,test428,3,1,0,268,1
xp,com.enonic.xp.web,HttpStatusTest,test429,3,1,0,274,1
xp,com.enonic.xp.web,HttpStatusTest,test431,3,1,0,280,1
xp,com.enonic.xp.web,HttpStatusTest,test500,3,1,0,286,1
xp,com.enonic.xp.web,HttpStatusTest,test501,3,1,0,292,1
xp,com.enonic.xp.web,HttpStatusTest,test502,3,1,0,298,1
xp,com.enonic.xp.web,HttpStatusTest,test503,3,1,0,304,1
xp,com.enonic.xp.web,HttpStatusTest,test504,3,1,0,310,1
xp,com.enonic.xp.web,HttpStatusTest,test505,3,1,0,316,1
xp,com.enonic.xp.web,HttpStatusTest,test506,3,1,0,322,1
xp,com.enonic.xp.web,HttpStatusTest,test507,3,1,0,328,1
xp,com.enonic.xp.web,HttpStatusTest,test508,3,1,0,334,1
xp,com.enonic.xp.web,HttpStatusTest,test509,3,1,0,340,1
xp,com.enonic.xp.web,HttpStatusTest,test510,3,1,0,346,1
xp,com.enonic.xp.web,HttpStatusTest,test511,3,1,0,352,1
xp,com.enonic.xp.web,HttpStatusTest,testInformational,4,1,0,358,1
xp,com.enonic.xp.web,HttpStatusTest,testSuccessful,4,1,0,365,1
xp,com.enonic.xp.web,HttpStatusTest,testRedirection,4,1,0,372,1
xp,com.enonic.xp.web,HttpStatusTest,testClientError,4,1,0,379,1
xp,com.enonic.xp.web,HttpStatusTest,testServerError,4,1,0,386,1
xp,com.enonic.xp.web,HttpStatusTest,testEnum,5,1,3,393,0
xp,com.enonic.xp.web,HttpMethodTest,testMethods,10,1,0,9,1
xp,com.enonic.xp.web,HttpMethodTest,testMethod,3,1,2,23,0
xp,com.enonic.xp.web,WebRequest,WebRequest,5,1,0,53,0
xp,com.enonic.xp.web,WebRequest,WebRequest,19,1,1,60,0
xp,com.enonic.xp.web,WebRequest,getMethod,3,1,0,81,0
xp,com.enonic.xp.web,WebRequest,getParams,3,1,0,86,0
xp,com.enonic.xp.web,WebRequest,getScheme,3,1,0,91,0
xp,com.enonic.xp.web,WebRequest,getHost,3,1,0,96,0
xp,com.enonic.xp.web,WebRequest,getPort,3,1,0,101,0
xp,com.enonic.xp.web,WebRequest,getRemoteAddress,3,1,0,106,0
xp,com.enonic.xp.web,WebRequest,getPath,3,1,0,111,0
xp,com.enonic.xp.web,WebRequest,getRawPath,3,1,0,116,0
xp,com.enonic.xp.web,WebRequest,getUrl,3,1,0,121,0
xp,com.enonic.xp.web,WebRequest,setMethod,3,1,1,126,0
xp,com.enonic.xp.web,WebRequest,setScheme,3,1,1,131,0
xp,com.enonic.xp.web,WebRequest,setHost,3,1,1,136,0
xp,com.enonic.xp.web,WebRequest,setPort,3,1,1,141,0
xp,com.enonic.xp.web,WebRequest,setRemoteAddress,3,1,1,146,0
xp,com.enonic.xp.web,WebRequest,setPath,3,1,1,151,0
xp,com.enonic.xp.web,WebRequest,setRawPath,3,1,1,156,0
xp,com.enonic.xp.web,WebRequest,setUrl,3,1,1,161,0
xp,com.enonic.xp.web,WebRequest,getHeaders,3,1,0,166,0
xp,com.enonic.xp.web,WebRequest,getUserStore,3,1,0,171,0
xp,com.enonic.xp.web,WebRequest,setUserStore,3,1,1,176,0
xp,com.enonic.xp.web,WebRequest,getCookies,3,1,0,181,0
xp,com.enonic.xp.web,WebRequest,getEndpointPath,3,1,0,186,0
xp,com.enonic.xp.web,WebRequest,setEndpointPath,3,1,1,191,0
xp,com.enonic.xp.web,WebRequest,getContentType,3,1,0,196,0
xp,com.enonic.xp.web,WebRequest,setContentType,3,1,1,201,0
xp,com.enonic.xp.web,WebRequest,getBody,3,1,0,206,0
xp,com.enonic.xp.web,WebRequest,setBody,3,1,1,211,0
xp,com.enonic.xp.web,WebRequest,getBodyAsString,3,1,0,216,0
xp,com.enonic.xp.web,WebRequest,getRawRequest,3,1,0,221,0
xp,com.enonic.xp.web,WebRequest,setRawRequest,3,1,1,226,0
xp,com.enonic.xp.web,WebRequest,isWebSocket,3,1,0,231,0
xp,com.enonic.xp.web,WebRequest,getWebSocketContext,3,1,0,236,0
xp,com.enonic.xp.web,WebRequest,setWebSocketContext,3,1,1,241,0
xp,com.enonic.xp.web,HttpStatus,HttpStatus,4,1,2,77,0
xp,com.enonic.xp.web,HttpStatus,value,3,1,0,83,0
xp,com.enonic.xp.web,HttpStatus,getReasonPhrase,3,1,0,88,0
xp,com.enonic.xp.web,HttpStatus,is1xxInformational,4,1,0,93,0
xp,com.enonic.xp.web,HttpStatus,is2xxSuccessful,4,1,0,99,0
xp,com.enonic.xp.web,HttpStatus,is3xxRedirection,4,1,0,105,0
xp,com.enonic.xp.web,HttpStatus,is4xxClientError,4,1,0,111,0
xp,com.enonic.xp.web,HttpStatus,is5xxServerError,4,1,0,117,0
xp,com.enonic.xp.web,HttpStatus,toString,3,1,0,123,0
xp,com.enonic.xp.web,HttpStatus,from,8,3,1,129,0
xp,com.enonic.xp.web,WebResponse,WebResponse,8,1,1,32,0
xp,com.enonic.xp.web,WebResponse,create,3,1,0,42,0
xp,com.enonic.xp.web,WebResponse,create,3,1,1,47,0
xp,com.enonic.xp.web,WebResponse,getStatus,3,1,0,52,0
xp,com.enonic.xp.web,WebResponse,getContentType,3,1,0,57,0
xp,com.enonic.xp.web,WebResponse,getBody,3,1,0,62,0
xp,com.enonic.xp.web,WebResponse,getHeaders,3,1,0,67,0
xp,com.enonic.xp.web,WebResponse,getAsString,6,2,0,72,0
xp,com.enonic.xp.web,WebResponse,convertToJson,8,1,1,81,0
xp,com.enonic.xp.web,WebResponse,getCookies,3,1,0,93,0
xp,com.enonic.xp.web,WebResponse,getWebSocket,3,1,0,98,0
xp,com.enonic.xp.web,WebResponse,Builder,4,1,0,117,0
xp,com.enonic.xp.web,WebResponse,Builder,8,1,1,123,0
xp,com.enonic.xp.web,WebResponse,body,4,1,1,133,0
xp,com.enonic.xp.web,WebResponse,headers,7,2,1,139,0
xp,com.enonic.xp.web,WebResponse,header,7,2,2,149,0
xp,com.enonic.xp.web,WebResponse,clearHeaders,4,1,0,159,0
xp,com.enonic.xp.web,WebResponse,cookies,7,2,1,165,0
xp,com.enonic.xp.web,WebResponse,cookie,7,2,1,175,0
xp,com.enonic.xp.web,WebResponse,clearCookies,4,1,0,185,0
xp,com.enonic.xp.web,WebResponse,contentType,4,1,1,191,0
xp,com.enonic.xp.web,WebResponse,status,4,1,1,197,0
xp,com.enonic.xp.web,WebResponse,webSocket,4,1,1,203,0
xp,com.enonic.xp.web,WebResponse,build,3,1,0,209,0
xp,com.enonic.xp.web,Builder,Builder,4,1,0,117,0
xp,com.enonic.xp.web,Builder,Builder,8,1,1,123,0
xp,com.enonic.xp.web,Builder,body,4,1,1,133,0
xp,com.enonic.xp.web,Builder,headers,7,2,1,139,0
xp,com.enonic.xp.web,Builder,header,7,2,2,149,0
xp,com.enonic.xp.web,Builder,clearHeaders,4,1,0,159,0
xp,com.enonic.xp.web,Builder,cookies,7,2,1,165,0
xp,com.enonic.xp.web,Builder,cookie,7,2,1,175,0
xp,com.enonic.xp.web,Builder,clearCookies,4,1,0,185,0
xp,com.enonic.xp.web,Builder,contentType,4,1,1,191,0
xp,com.enonic.xp.web,Builder,status,4,1,1,197,0
xp,com.enonic.xp.web,Builder,webSocket,4,1,1,203,0
xp,com.enonic.xp.web,Builder,build,3,1,0,209,0
xp,com.enonic.xp.web,WebException,WebException,4,1,2,11,0
xp,com.enonic.xp.web,WebException,WebException,4,1,2,17,0
xp,com.enonic.xp.web,WebException,getStatus,3,1,0,23,0
xp,com.enonic.xp.web,WebException,badRequest,3,1,1,28,0
xp,com.enonic.xp.web,WebException,forbidden,9,2,1,33,0
xp,com.enonic.xp.web,WebException,notFound,3,1,1,46,0
xp,com.enonic.xp.web,WebException,internalServerError,3,1,1,52,0
xp,com.enonic.xp.web.handler,BaseHandlerTest,assertMethodNotAllowed,11,1,3,13,0
xp,com.enonic.xp.web.handler,BaseWebHandler,BaseWebHandler,3,1,0,24,0
xp,com.enonic.xp.web.handler,BaseWebHandler,BaseWebHandler,3,1,1,29,0
xp,com.enonic.xp.web.handler,BaseWebHandler,BaseWebHandler,3,1,1,34,0
xp,com.enonic.xp.web.handler,BaseWebHandler,BaseWebHandler,4,1,2,39,0
xp,com.enonic.xp.web.handler,BaseWebHandler,getOrder,3,1,0,45,0
xp,com.enonic.xp.web.handler,BaseWebHandler,handle,13,3,3,51,0
xp,com.enonic.xp.web.handler,BaseWebHandler,canHandle,0,1,1,74,0
xp,com.enonic.xp.web.handler,BaseWebHandler,doHandle,0,1,3,76,0
xp,com.enonic.xp.web.handler,BaseWebHandler,checkMethodAllowed,5,2,1,79,0
xp,com.enonic.xp.web.handler,BaseWebHandler,handleOptions,3,1,1,87,0
xp,com.enonic.xp.web.handler,BaseWebHandler,badRequest,3,1,2,95,0
xp,com.enonic.xp.web.handler,BaseWebHandler,notFound,3,1,2,100,0
