Project Name,Package Name,Architecture Smell,Cause of the Smell
komamitsu_jackson-dataformat-msgpack,org.msgpack.jackson.dataformat.msgpack,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MessagePackFactory; MessagePackParser; MessagePackDataformatTestBase; MessagePackDataformatForPojoTest; MessagePackFactoryTest; MessagePackParserTest; MessagePackGeneratorTest; MessagePackGenerator]; [MessagePackParser.StackItem]; [MessagePackParser.StackItemForObject]; [MessagePackParser.StackItemForArray]; [MessagePackGenerator.StackItem]; [MessagePackGenerator.StackItemForObject]; [MessagePackGenerator.StackItemForArray]; [MessagePackDataformatTestBase.Suit]; [MessagePackDataformatTestBase.NestedListPojo]; [MessagePackDataformatTestBase.TinyPojo]; [MessagePackDataformatTestBase.NestedListComplexPojo]; [MessagePackDataformatTestBase.NormalPojo]; [MessagePackDataformatTestBase.UsingCustomConstructorPojo]; [MessagePackDataformatTestBase.IgnoringPropertiesPojo]; [MessagePackDataformatTestBase.ChangingPropertyNamesPojo]. LCC (Lack of Component Cohesion) = 0.68
