Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
crate,io.crate.lucene,GenericFunctionQuery,matchCost,Magic Number,The method contains a magic number: 10,176
crate,io.crate.lucene,FilteredTwoPhaseIterator,matchCost,Magic Number,The method contains a magic number: 10,176
crate,io.crate.lucene,LikeQueryBuilder,like,Long Statement,The length of the statement "return new WildcardQuery(new Term(fieldType.name()`LuceneQueryBuilder.convertSqlLikeToLuceneWildcard(BytesRefs.toString(value))));" is 130.,19
crate,io.crate.lucene,DistanceQueries,esV5DistanceQuery,Long Parameter List,The method has 6 parameters. ,43
crate,io.crate.lucene,DistanceQueries,esV5DistanceQuery,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@47649134,43
crate,io.crate.lucene,DistanceQueries,eqDistance,Long Parameter List,The method has 5 parameters. ,95
crate,io.crate.lucene,DistanceQueries,eqDistance,Long Statement,The length of the statement "return new BooleanQuery.Builder().add(withinLargeCircle`BooleanClause.Occur.MUST).add(withinSmallCircle`BooleanClause.Occur.MUST_NOT).add(genericFunctionFilter(parentFunction`context)`BooleanClause.Occur.FILTER).build();" is 220.,95
crate,io.crate.lucene,DistanceQueries,eqDistance,Magic Number,The method contains a magic number: 0.99,95
crate,io.crate.lucene,DistanceQueries,eqDistance,Magic Number,The method contains a magic number: 1.01,95
crate,io.crate.lucene,LuceneQueryBuilder,convert,Long Parameter List,The method has 5 parameters. ,165
crate,io.crate.lucene,LuceneQueryBuilder,convert,Long Statement,The length of the statement "LOGGER.trace("WHERE CLAUSE [{}] -> LUCENE QUERY [{}] "`SymbolPrinter.INSTANCE.printSimple(whereClause.query())`ctx.query);" is 122.,165
crate,io.crate.lucene,LuceneQueryBuilder,Context,Long Parameter List,The method has 5 parameters. ,214
crate,io.crate.lucene,LuceneQueryBuilder,Context,Long Statement,The length of the statement "this.docInputFactory=new DocInputFactory(functions`typeLookup`new LuceneReferenceResolver(typeLookup`mapperService.getIndexSettings()));" is 136.,214
crate,io.crate.lucene,LuceneQueryBuilder,convertSqlLikeToLuceneWildcard,Complex Method,Cyclomatic complexity of the method is 8,276
crate,io.crate.lucene,LuceneQueryBuilder,convertSqlLikeToLuceneWildcard,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@29d50073,276
crate,io.crate.lucene,LuceneQueryBuilder,convertSqlLikeToLuceneWildcard,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@33406fe8,276
crate,io.crate.lucene,LuceneQueryBuilder,prepare,Magic Number,The method contains a magic number: 2,327
crate,io.crate.lucene,LuceneQueryBuilder,apply,Long Statement,The length of the statement "Preconditions.checkArgument(DataTypes.isCollectionType(collectionSymbol.valueType())`"invalid argument for ANY expression");" is 124.,346
crate,io.crate.lucene,LuceneQueryBuilder,toIterable,Long Statement,The length of the statement "return Iterables.transform(AnyOperator.collectionValueToIterable(value)`new com.google.common.base.Function<Object`Object>(){" is 125.,368
crate,io.crate.lucene,LuceneQueryBuilder,visitFunction,Long Identifier,The length of the field hasStrictThreeValuedLogicFunction is 33.,569
crate,io.crate.lucene,LuceneQueryBuilder,apply,Long Identifier,The length of the field hasStrictThreeValuedLogicFunction is 33.,584
crate,io.crate.lucene,LuceneQueryBuilder,applyArrayLiteral,Long Statement,The length of the statement "booleanQuery.add(inverseRangeQuery.toQuery(reference`value`context::getFieldTypeOrNull`context.queryShardContext)`BooleanClause.Occur.SHOULD);" is 142.,729
crate,io.crate.lucene,LuceneQueryBuilder,RangeQuery,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@6c3249ba,764
crate,io.crate.lucene,LuceneQueryBuilder,apply,Magic Number,The method contains a magic number: 4,815
crate,io.crate.lucene,LuceneQueryBuilder,apply,Magic Number,The method contains a magic number: 2,815
crate,io.crate.lucene,LuceneQueryBuilder,geoMatch,Magic Number,The method contains a magic number: 2,836
