Project Name,Package Name,Architecture Smell,Cause of the Smell
nicklondhe_newsindexer,edu.buffalo.cse.irf14.analysis.test,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TokenizerTest]; [CapitalizationRuleTest; TFRuleBaseTest; AccentRuleTest; SpecialCharRuleTest; StemmerRuleTest; StopWordsRuleTest; SymbolRuleTest; NumberRuleTest; DateRuleTest]; [TokenStreamTest]; [AnalysisSuite]; [TokenTest]. LCC (Lack of Component Cohesion) = 0.38
