Project Name,Package Name,Architecture Smell,Cause of the Smell
tuplejump_stargate-core,com.tuplejump.stargate,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.tuplejump.stargate; com.tuplejump.stargate.cassandra
tuplejump_stargate-core,com.tuplejump.stargate,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.tuplejump.stargate; com.tuplejump.stargate.cassandra; com.tuplejump.stargate.lucene.query.function
tuplejump_stargate-core,com.tuplejump.stargate,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.tuplejump.stargate.cassandra
tuplejump_stargate-core,com.tuplejump.stargate,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [StargateMBean; Stargate; PerVNodeIndexContainer; IndexEntryEvent; IndexingService; IndexEventHandler; RowIndex; MonolithIndexContainer; IndexContainer]; [Utils]; [Utils.SimpleTimer]; [IndexEntryEvent.Factory]; [Fields]; [IndexingService.FatalExceptionHandler]; [Serializer]. LCC (Lack of Component Cohesion) = 0.47
tuplejump_stargate-core,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 5.11. All the dependencies among components: from: com.tuplejump.stargate to: com.tuplejump.stargate.cassandra; from: com.tuplejump.stargate to: com.tuplejump.stargate.lucene; from: com.tuplejump.stargate.lucene to: com.tuplejump.stargate.cassandra; from: com.tuplejump.stargate.lucene to: com.tuplejump.stargate.lucene.query; from: com.tuplejump.stargate.lucene to: com.tuplejump.stargate.lucene.query.function; from: com.tuplejump.stargate.lucene.query to: com.tuplejump.stargate.lucene; from: com.tuplejump.stargate.lucene.query to: com.tuplejump.stargate.lucene.query.function; from: com.tuplejump.stargate.lucene.query.function to: com.tuplejump.stargate.lucene; from: com.tuplejump.stargate.lucene.query.function to: com.tuplejump.stargate; from: com.tuplejump.stargate.lucene.query.function to: com.tuplejump.stargate.cassandra; from: com.tuplejump.stargate.lucene.query.function to: com.tuplejump.stargate.lucene.query.fsm; from: com.tuplejump.stargate.lucene.query.fsm to: com.tuplejump.stargate.lucene.query; from: com.tuplejump.stargate.lucene.query.fsm to: com.tuplejump.stargate.lucene; from: com.tuplejump.stargate.lucene.query.fsm to: com.tuplejump.stargate.lucene.query.function; from: com.tuplejump.stargate.lucene.json to: com.tuplejump.stargate.lucene; from: com.tuplejump.stargate.cassandra to: com.tuplejump.stargate.lucene; from: com.tuplejump.stargate.cassandra to: com.tuplejump.stargate; from: com.tuplejump.stargate.cassandra to: com.tuplejump.stargate.lucene.query; from: com.tuplejump.stargate.cassandra to: com.tuplejump.stargate.lucene.query.function; from: com.tuplejump.stargate.cassandra to: com.tuplejump.stargate.utils; from: com.tuplejump.stargate.cassandra to: com.tuplejump.stargate.lucene.json; from: com.tuplejump.stargate.cassandra to: com.tuplejump.stargate.util; from: com.tuplejump.stargate.util to: com.tuplejump.stargate.cassandra.
tuplejump_stargate-core,com.tuplejump.stargate.lucene,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
tuplejump_stargate-core,com.tuplejump.stargate.lucene,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.tuplejump.stargate.lucene; com.tuplejump.stargate.cassandra
tuplejump_stargate-core,com.tuplejump.stargate.lucene,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.tuplejump.stargate.lucene; com.tuplejump.stargate.cassandra; com.tuplejump.stargate
tuplejump_stargate-core,com.tuplejump.stargate.lucene,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.tuplejump.stargate.cassandra; com.tuplejump.stargate.lucene.query; com.tuplejump.stargate.lucene.query.function
tuplejump_stargate-core,com.tuplejump.stargate.lucene,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CaseInsensitiveKeywordAnalyzer]; [Dates; FormatDateTimeFormatter; LuceneUtils; Type; FieldCreator; FieldCreator.StringFieldCreator; FieldCreator.IntFieldCreator; FieldCreator.LongFieldCreator; FieldCreator.DoubleFieldCreator; FieldCreator.FloatFieldCreator; FieldCreator.TimestampFieldCreator; FieldCreator.UUIDFieldCreator; FieldCreator.TimeUUIDFieldCreator; FieldCreator.CompositeFieldCreator; IndexEntryCollector; BasicIndexer; Properties; Options; AnalyzerFactory; Constants; Indexer]; [Options.FieldTypeSerializer]; [Options.AnalyzerSerializer]; [Options.LowerCaseKeyDeserializer]; [DateUtils]; [SearcherCallback]; [AnalyzerFactory.Analyzers]; [LuceneUtils.NumericConfigTL]; [IndexEntryCollector.IndexEntry]; [Properties.Striped]. LCC (Lack of Component Cohesion) = 0.35
