Project Name,Package Name,Architecture Smell,Cause of the Smell
jetty-project_jetty-alpn,org.mortbay.jetty.alpn,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractALPNTest; SSLSocketALPNTest; SSLEngineALPNTest; SSLSupport; TestServer]; [AbstractALPNTest.SSLResult]. LCC (Lack of Component Cohesion) = 0.33
